Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
ST1D1_MOUSE,    0.228474,  0.176293,  0.280655, 4,   6.000000,    0.026090, 12028967936.000000
ST2A2_MOUSE,    0.329560,  0.000000,  2.681626, 1,   1.000000,    0.166572, 3659851008.000000
STA10_MOUSE,    0.192518,  0.163289,  0.221748, 9,  13.000000,    0.014615, 71209910272.000000
STAM1_MOUSE,    0.087663,  0.000000,  3.600914, 1,   1.000000,    0.028095, 111466952.000000
STAR5_MOUSE,    0.583237,  0.359380,  0.807094, 3,   3.000000,    0.111928, 1858307584.000000
STAT1_MOUSE,    0.482526,  0.401986,  0.563067, 2,   2.000000,    0.040270, 574690304.000000
STAT3_MOUSE,    3.547280,  0.084063,  7.010497, 1,   1.000000,   25.200211, 146740224.000000
STBD1_MOUSE,    0.185174,  0.144121,  0.226226, 3,   7.000000,    0.020526, 10036364288.000000
STEA4_MOUSE,    0.474584,  0.441519,  0.507649, 2,   4.000000,    0.016532, 4202029312.000000
STIM1_MOUSE,    0.304699,  0.135431,  0.473968, 1,   4.000000,    0.073403, 1205133952.000000
STIP1_MOUSE,    0.226229,  0.175448,  0.277010, 4,  10.000000,    0.025390, 20032307200.000000
STML2_MOUSE,    0.139389,  0.114221,  0.164557, 2,   6.000000,    0.012584, 10776024064.000000
STOM_MOUSE,    0.236827,  0.197839,  0.275815, 2,   2.000000,    0.019494, 648526464.000000
STRAP_MOUSE,    0.448683,  0.208508,  0.688858, 3,   7.000000,    0.120087, 8458073088.000000
STS_MOUSE,    0.390824,  0.191792,  0.589855, 3,   3.000000,    0.099516, 1446984064.000000
STT3A_MOUSE,    0.132663,  0.106296,  0.159030, 5,  10.000000,    0.013184, 19147261952.000000
STT3B_MOUSE,    0.192209,  0.133368,  0.251049, 4,   4.000000,    0.029420, 3501774848.000000
SUCA_MOUSE,    0.108924,  0.094605,  0.123242, 19,  25.000000,    0.007159, 149420834816.000000
SUCB1_MOUSE,    0.131862,  0.106992,  0.156731, 16,  19.000000,    0.012435, 69042339840.000000
SUCB2_MOUSE,    0.153943,  0.135015,  0.172871, 15,  20.000000,    0.009464, 150839705600.000000
SUCHY_MOUSE,    0.057011,  0.014908,  0.099114, 2,   2.000000,    0.021051, 1385109248.000000
SUMO2_MOUSE,    2.164531,  0.000000,  4.645715, 2,   2.000000,    1.240592, 3203758336.000000
SUOX_MOUSE,    0.116096,  0.093417,  0.138774, 11,  16.000000,    0.011339, 62971527168.000000
SURF4_MOUSE,    0.244355,  0.209520,  0.279190, 7,   7.000000,    0.017418, 9848255488.000000
SYAC_MOUSE,    0.452466,  0.348560,  0.556372, 9,  15.000000,    0.051953, 21805400064.000000
SYAP1_MOUSE,    0.029849,  0.000000,  2.980105, 1,   1.000000,    0.013830, 471409216.000000
SYCC_MOUSE,    0.273629,  0.162846,  0.384411, 3,   4.000000,    0.055391, 2176754944.000000
SYDC_MOUSE,    0.198395,  0.168061,  0.228730, 6,  12.000000,    0.015167, 25693630464.000000
SYEP_MOUSE,    0.218095,  0.174691,  0.261499, 14,  23.000000,    0.021702, 21092321280.000000
SYFA_MOUSE,    0.123434,  0.107512,  0.139355, 2,   6.000000,    0.007961, 6115526144.000000
SYFB_MOUSE,    0.084147,  0.066708,  0.101586, 8,  10.000000,    0.008720, 14715753472.000000
SYIC_MOUSE,    0.106207,  0.067467,  0.144947, 4,  14.000000,    0.019370, 16142116864.000000
SYIM_MOUSE,    0.084416,  0.058698,  0.110134, 4,  10.000000,    0.012859, 13501804544.000000
SYJ2B_MOUSE,    0.293173,  0.188466,  0.397880, 1,   1.000000,    0.040733, 773108480.000000
SYK_MOUSE,    0.158012,  0.108769,  0.207254, 5,   6.000000,    0.024621, 20703305728.000000
SYLC_MOUSE,    0.154287,  0.103823,  0.204751, 4,  10.000000,    0.025232, 7269187072.000000
SYMC_MOUSE,    0.302669,  0.259432,  0.345906, 3,   3.000000,    0.021619, 990121600.000000
SYNC_MOUSE,    0.341839,  0.287341,  0.396337, 4,   8.000000,    0.027249, 7111739392.000000
SYQ_MOUSE,    0.181421,  0.136010,  0.226832, 6,  11.000000,    0.022706, 19882432512.000000
SYRC_MOUSE,    0.149122,  0.096433,  0.201812, 3,  12.000000,    0.026345, 15564655616.000000
SYSC_MOUSE,    0.254842,  0.220618,  0.289066, 4,   6.000000,    0.017112, 3345423872.000000
SYTC_MOUSE,    0.303752,  0.234967,  0.372537, 8,  23.000000,    0.034392, 37952811008.000000
SYVC_MOUSE,    0.092248,  0.076771,  0.107725, 10,  22.000000,    0.007738, 17209317376.000000
SYWC_MOUSE,    2.232954,  1.483063,  2.982844, 2,   2.000000,    0.374945, 104438624.000000
SYYC_MOUSE,    0.128522,  0.047185,  0.209858, 1,   5.000000,    0.034397, 2547136768.000000
SYYM_MOUSE,    0.036155,  0.000000,  3.821030, 1,   1.000000,    0.021206, 103054040.000000
T23O_MOUSE,    1.345073,  0.653580,  2.036566, 4,   9.000000,    0.345747, 25945483264.000000
T3HPD_MOUSE,    0.094163,  0.033776,  0.154550, 1,   1.000000,    0.025538, 563248512.000000
TACO1_MOUSE,    0.002360,  0.000000,  3.847838, 1,   1.000000,    0.040095, 27307694.000000
TADBP_MOUSE,    0.202176,  0.146358,  0.257994, 7,   8.000000,    0.027909, 21771993088.000000
TAGL2_MOUSE,    0.163015,  0.134687,  0.191342, 3,   8.000000,    0.014164, 11430010880.000000
TALDO_MOUSE,    0.252815,  0.218416,  0.287214, 4,   8.000000,    0.017200, 51468496896.000000
TBA1A_MOUSE,    0.136374,  0.103996,  0.168752, 23,  37.000000,    0.016189, 216106778624.000000
TBA1B_MOUSE,    0.175568,  0.150579,  0.200557, 9,  34.000000,    0.012495, 125944463360.000000
TBA1C_MOUSE,    0.277469,  0.261296,  0.293643, 2,   2.000000,    0.008087, 9681307648.000000
TBA4A_MOUSE,    0.215330,  0.185885,  0.244776, 5,   7.000000,    0.014723, 21155649536.000000
TBB2A_MOUSE,    0.127319,  0.102402,  0.152236, 15,  28.000000,    0.012459, 291132243968.000000
TBB4B_MOUSE,    0.135472,  0.114943,  0.156000, 8,  10.000000,    0.010264, 95198396416.000000
TBB5_MOUSE,    0.145143,  0.114448,  0.175837, 4,   5.000000,    0.015347, 10340126720.000000
TBB6_MOUSE,    0.454153,  0.000000,  5.627143, 1,   1.000000,    0.887917, 108895632.000000
TBL2_MOUSE,    0.757048,  0.000000,  7.151956, 1,   1.000000,    0.929612, 93825416.000000
TCPA_MOUSE,    0.241600,  0.189687,  0.293513, 11,  23.000000,    0.025956, 37808791552.000000
TCPB_MOUSE,    0.238949,  0.192043,  0.285855, 6,  19.000000,    0.023453, 70240649216.000000
TCPD_MOUSE,    0.268180,  0.206303,  0.330056, 8,  10.000000,    0.030938, 17720756224.000000
TCPE_MOUSE,    0.286516,  0.221381,  0.351650, 5,   6.000000,    0.032567, 13348263936.000000
TCPG_MOUSE,    0.218101,  0.174514,  0.261687, 13,  19.000000,    0.021793, 39324524544.000000
TCPH_MOUSE,    0.275120,  0.226244,  0.323997, 7,  11.000000,    0.024438, 20290592768.000000
TCPQ_MOUSE,    0.290159,  0.238706,  0.341611, 10,  15.000000,    0.025726, 40550264832.000000
TCPZ_MOUSE,    0.296157,  0.251265,  0.341048, 8,  14.000000,    0.022446, 17205921792.000000
TCTP_MOUSE,    0.445758,  0.362127,  0.529389, 2,   4.000000,    0.041815, 10825538560.000000
TEBP_MOUSE,    0.253883,  0.199943,  0.307823, 4,   5.000000,    0.026970, 21812490240.000000
TECR_MOUSE,    0.269522,  0.213208,  0.325835, 4,   8.000000,    0.028157, 32940488704.000000
TERA_MOUSE,    0.292541,  0.243970,  0.341112, 26,  36.000000,    0.024285, 171114725376.000000
TFAM_MOUSE,    0.401586,  0.333581,  0.469591, 2,   2.000000,    0.034003, 1777850752.000000
TFR2_MOUSE,    2.250814,  1.114885,  3.386742, 1,   1.000000,    1.173048, 93609968.000000
TGM1_MOUSE,    0.061578,  0.048118,  0.075037, 3,   8.000000,    0.006730, 8058221056.000000
TGM2_MOUSE,    0.187693,  0.152473,  0.222914, 15,  20.000000,    0.017610, 48779706368.000000
TGO1_MOUSE,    0.646661,  0.394039,  0.899282, 1,  10.000000,    0.114777, 15739157504.000000
THEM4_MOUSE,   19.887718, 19.759129, 20.016308, 2,   2.000000,    0.064294, 913099456.000000
THIC_MOUSE,    0.192881,  0.160278,  0.225484, 15,  20.000000,    0.016302, 221087219712.000000
THIKA_MOUSE,    0.336565,  0.274668,  0.398462, 23,  35.000000,    0.030949, 330601037824.000000
THIKB_MOUSE,    0.367965,  0.294158,  0.441772, 11,  16.000000,    0.036904, 112012337152.000000
THIL_MOUSE,    0.131029,  0.110042,  0.152016, 29,  38.000000,    0.010493, 423980433408.000000
THIM_MOUSE,    0.116130,  0.101533,  0.130727, 50,  59.000000,    0.007299, 1633111506944.000000
THIOM_MOUSE,    0.108002,  0.000000,  3.382524, 1,   1.000000,    0.047936, 2214304768.000000
THIO_MOUSE,    0.191589,  0.147508,  0.235671, 5,   6.000000,    0.022041, 91227529216.000000
THNS2_MOUSE,    0.125389,  0.092300,  0.158478, 4,  11.000000,    0.016545, 26191849472.000000
THOC4_MOUSE,    0.144492,  0.110133,  0.178850, 2,   2.000000,    0.017179, 1255817600.000000
THRB_MOUSE,    1.043194,  0.231120,  1.855267, 1,   1.000000,    1.015558, 93887064.000000
THRSP_MOUSE,    0.809898,  0.629571,  0.990226, 2,   2.000000,    0.090164, 1509367808.000000
THTM_MOUSE,    0.196852,  0.162614,  0.231089, 5,   8.000000,    0.017119, 23178117120.000000
THTR_MOUSE,    0.101798,  0.091838,  0.111759, 10,  16.000000,    0.004980, 230289391616.000000
TIAR_MOUSE,    0.473543,  0.455393,  0.491694, 2,   2.000000,    0.009075, 3832924416.000000
TIF1B_MOUSE,    0.108667,  0.087452,  0.129882, 3,   3.000000,    0.010608, 1198746240.000000
TIM13_MOUSE,    0.201491,  0.160680,  0.242303, 4,   4.000000,    0.020406, 21721141248.000000
TIM16_MOUSE,    0.310648,  0.000000,  7.945457, 1,   1.000000,    0.459261, 56808984.000000
TIM44_MOUSE,    0.177487,  0.130812,  0.224163, 4,   6.000000,    0.023338, 3637290496.000000
TIM50_MOUSE,    0.164517,  0.100373,  0.228662, 2,   2.000000,    0.032072, 1282044800.000000
TIM8A_MOUSE,    0.169485,  0.149545,  0.189426, 2,   4.000000,    0.009970, 8670700544.000000
TINAL_MOUSE,    0.126340,  0.081410,  0.171269, 3,   6.000000,    0.022465, 3687880192.000000
TKFC_MOUSE,    0.190489,  0.164373,  0.216605, 28,  40.000000,    0.013058, 364476071936.000000
TKT_MOUSE,    0.091779,  0.078934,  0.104624, 38,  52.000000,    0.006423, 339986481152.000000
TLCD4_MOUSE,    0.152234,  0.024494,  0.279975, 1,   1.000000,    0.054021, 896829376.000000
TLN1_MOUSE,    0.251602,  0.192091,  0.311113, 13,  29.000000,    0.029756, 22543316992.000000
TLN2_MOUSE,    0.106490,  0.001525,  0.211455, 3,   3.000000,    0.052483, 694005248.000000
TM109_MOUSE,    0.573036,  0.193704,  0.952368, 1,   1.000000,    0.167686, 1535022208.000000
TM135_MOUSE,    0.101458,  0.035985,  0.166932, 1,   1.000000,    0.023582, 3625786368.000000
TM147_MOUSE,    0.422884,  0.000000,  5.617030, 1,   1.000000,    0.684399, 471109216.000000
TM205_MOUSE,    0.316773,  0.164511,  0.469035, 3,   3.000000,    0.076131, 11920326656.000000
TM214_MOUSE,    2.000098,  1.514077,  2.486120, 2,   2.000000,    0.243011, 4824045568.000000
TMCO1_MOUSE,    1.802366,  0.797228,  2.807504, 1,   1.000000,    1.211020, 2976564736.000000
TMED2_MOUSE,    0.217383,  0.137753,  0.297012, 2,   2.000000,    0.039815, 1743887872.000000
TMED4_MOUSE,    0.235495,  0.086835,  0.384154, 1,   1.000000,    0.046712, 414133024.000000
TMED9_MOUSE,    0.939166,  0.000000,  1.917362, 2,   2.000000,    0.489098, 1847224704.000000
TMEDA_MOUSE,    0.218025,  0.159395,  0.276654, 4,   6.000000,    0.029315, 24377901056.000000
TMOD3_MOUSE,    0.648063,  0.432503,  0.863623, 2,   2.000000,    0.107780, 274792864.000000
TNPO1_MOUSE,    0.003257,  0.000000,  0.745215, 1,   1.000000,    0.002396, 58292400128.000000
TNS2_MOUSE,    0.354038,  0.000000,  2.927573, 1,   1.000000,    0.146222, 109558216.000000
TOIP1_MOUSE,    0.188145,  0.115558,  0.260732, 2,   4.000000,    0.036294, 427645312.000000
TOM22_MOUSE,    0.338752,  0.248198,  0.429306, 1,   1.000000,    0.038295, 1160049024.000000
TOM40_MOUSE,    0.180314,  0.131468,  0.229160, 3,   3.000000,    0.024423, 1550763136.000000
TOM70_MOUSE,    0.251569,  0.174000,  0.329138, 3,   4.000000,    0.038785, 4396042752.000000
TPD54_MOUSE,    0.291967,  0.153416,  0.430518, 3,   3.000000,    0.069276, 2626764032.000000
TPIS_MOUSE,    0.156961,  0.141038,  0.172885, 17,  22.000000,    0.007962, 339862913024.000000
TPK1_MOUSE,    0.064392,  0.001815,  0.126968, 2,   2.000000,    0.031288, 10550370304.000000
TPM1_MOUSE,    0.216977,  0.198779,  0.235175, 2,   4.000000,    0.009099, 5818127872.000000
TPM3_MOUSE,    0.146750,  0.116963,  0.176537, 2,   4.000000,    0.014893, 3883462400.000000
TPMT_MOUSE,    0.239218,  0.183512,  0.294924, 6,   6.000000,    0.027853, 10198283264.000000
TPP1_MOUSE,    0.069101,  0.057660,  0.080542, 10,  19.000000,    0.005720, 41895399424.000000
TPP2_MOUSE,    0.137456,  0.109905,  0.165006, 5,  12.000000,    0.013775, 12239472640.000000
TPPC2_MOUSE,    0.041060,  0.000000,  1.884813, 1,   1.000000,    0.051802, 182580768.000000
TPRKB_MOUSE,    0.272243,  0.165665,  0.378821, 1,   1.000000,    0.045072, 310669248.000000
TRA2B_MOUSE,    0.271367,  0.007962,  0.534773, 1,   1.000000,    0.094871, 3202048256.000000
TRAP1_MOUSE,    0.392202,  0.282628,  0.501776, 13,  18.000000,    0.054787, 47758499840.000000
TRFE_MOUSE,    0.690827,  0.404017,  0.977636, 27,  46.000000,    0.143405, 231855947776.000000
TRNT1_MOUSE,   11.797582,  8.302477, 15.292686, 1,   1.000000,  89143.843750, 99540768.000000
TRXR1_MOUSE,    0.314869,  0.224439,  0.405298, 4,   6.000000,    0.045215, 7902184448.000000
TRXR2_MOUSE,    0.092758,  0.075034,  0.110483, 4,  10.000000,    0.008862, 10019572736.000000
TS101_MOUSE,    0.210222,  0.000000,  1.621158, 1,   1.000000,    0.098632, 143570816.000000
TSN9_MOUSE,    0.395903,  0.133163,  0.658642, 1,   1.000000,    0.111113, 289392736.000000
TSNAX_MOUSE,    0.051127,  0.000000,  4.981216, 1,   1.000000,    0.108291, 228508752.000000
TSN_MOUSE,    0.129809,  0.095435,  0.164183, 3,   4.000000,    0.017187, 14811665408.000000
TT39C_MOUSE,    1.344265,  0.730079,  1.958452, 2,   2.000000,    0.307093, 1754588928.000000
TTC36_MOUSE,    2.216073,  0.879415,  3.552731, 3,   4.000000,    0.668329, 18327650304.000000
TTC38_MOUSE,    0.219737,  0.171798,  0.267677, 15,  22.000000,    0.023970, 41862184960.000000
TTHY_MOUSE,    2.305436,  0.912575,  3.698296, 3,   4.000000,    0.696430, 16546616320.000000
TTPA_MOUSE,    0.306581,  0.176023,  0.437138, 3,   6.000000,    0.065279, 13768128512.000000
TWF1_MOUSE,    0.213525,  0.169126,  0.257925, 2,   2.000000,    0.022200, 541126336.000000
TXD17_MOUSE,    0.127580,  0.093729,  0.161432, 3,   5.000000,    0.016926, 6775066624.000000
TXND5_MOUSE,    0.303302,  0.237174,  0.369431, 8,  10.000000,    0.033064, 14145889280.000000
TXNL1_MOUSE,    0.499363,  0.373924,  0.624802, 2,   4.000000,    0.062720, 3257505280.000000
TXTP_MOUSE,    0.117280,  0.098932,  0.135629, 5,   9.000000,    0.009174, 54861864960.000000
TYPH_MOUSE,    0.222988,  0.137115,  0.308862, 3,   3.000000,    0.042937, 15566208000.000000
U2AF1_MOUSE,    0.719846,  0.000000,  7.420104, 1,   1.000000,    0.469260, 308607424.000000
U2AF2_MOUSE,    0.100262,  0.074590,  0.125934, 3,   3.000000,    0.012836, 2413230592.000000
U520_MOUSE,    0.668649,  0.297945,  1.039352, 4,   6.000000,    0.185352, 1858340608.000000
U5S1_MOUSE,    0.719814,  0.602091,  0.837537, 2,   2.000000,    0.058862, 446210080.000000
UAP1L_MOUSE,    0.263871,  0.184122,  0.343620, 2,   2.000000,    0.039875, 175077616.000000
UB2D2_MOUSE,    0.504253,  0.339687,  0.668819, 2,   2.000000,    0.082283, 5981939200.000000
UB2L3_MOUSE,    0.135485,  0.069342,  0.201628, 1,   1.000000,    0.027031, 1562234496.000000
UB2V1_MOUSE,    0.301047,  0.190997,  0.411097, 2,   2.000000,    0.055025, 4951207424.000000
UB2V2_MOUSE,    0.102799,  0.021766,  0.183832, 1,   1.000000,    0.033116, 251941216.000000
UBA1_MOUSE,    0.243334,  0.194433,  0.292234, 18,  26.000000,    0.024450, 45874077696.000000
UBA3_MOUSE,    0.176204,  0.000000,  1.992337, 1,   1.000000,    0.081495, 171704624.000000
UBA6_MOUSE,    0.075964,  0.000000,  4.149747, 1,   1.000000,    0.062379, 54747712.000000
UBC12_MOUSE,    0.427052,  0.000000,  2.526583, 1,   1.000000,    0.212827, 1287381376.000000
UBE2K_MOUSE,    0.419351,  0.306863,  0.531838, 3,   3.000000,    0.056244, 1727766016.000000
UBE2N_MOUSE,    0.957760,  0.908022,  1.007498, 2,   2.000000,    0.024869, 25199718400.000000
UBE4A_MOUSE,    0.003026,  0.000000,  5.578298, 1,   1.000000,    0.014964, 110979232.000000
UBP14_MOUSE,    0.224894,  0.201446,  0.248342, 4,   4.000000,    0.011724, 2873367808.000000
UBP15_MOUSE,    0.207672,  0.000000,  0.457105, 3,   3.000000,    0.124716, 346103136.000000
UBP2L_MOUSE,    0.672122,  0.182634,  1.161611, 2,   2.000000,    0.244744, 351817728.000000
UBP5_MOUSE,    0.251142,  0.187864,  0.314420, 5,  11.000000,    0.031639, 14584327168.000000
UBQL1_MOUSE,    0.393107,  0.331372,  0.454842, 3,   3.000000,    0.030867, 1446528000.000000
UBR4_MOUSE,    0.100814,  0.018900,  0.182728, 2,   2.000000,    0.040957, 1597257344.000000
UBXN4_MOUSE,    0.232203,  0.051167,  0.413238, 1,   1.000000,    0.070426, 535242336.000000
UCHL3_MOUSE,    0.189257,  0.131870,  0.246645, 4,   8.000000,    0.028694, 4983174144.000000
UCRI_MOUSE,    0.108784,  0.088431,  0.129136, 7,  11.000000,    0.010176, 57226326016.000000
UD11_MOUSE,    0.212845,  0.186174,  0.239516, 21,  31.000000,    0.013335, 241362862080.000000
UD12_MOUSE,    0.137068,  0.051964,  0.222171, 1,   1.000000,    0.036905, 1466481792.000000
UD16_MOUSE,    0.185495,  0.136490,  0.234500, 10,  17.000000,    0.024503, 122323673088.000000
UD19_MOUSE,    0.281709,  0.148037,  0.415381, 3,   5.000000,    0.066836, 12673918976.000000
UD2A3_MOUSE,    0.196799,  0.165823,  0.227775, 18,  24.000000,    0.015488, 252133752832.000000
UD3A1_MOUSE,    0.346883,  0.198429,  0.495337, 1,   4.000000,    0.065625, 7635903488.000000
UD3A2_MOUSE,    0.349803,  0.268256,  0.431351, 4,  10.000000,    0.040774, 36092694528.000000
UDB17_MOUSE,    0.253695,  0.213527,  0.293862, 34,  43.000000,    0.020084, 388440227840.000000
UFC1_MOUSE,    0.545394,  0.545394,  0.545394, 3,   3.000000,    0.000000, 1402194432.000000
UFD1_MOUSE,    0.236705,  0.045407,  0.428003, 2,   2.000000,    0.095649, 1210156160.000000
UFL1_MOUSE,    0.283543,  0.230950,  0.336137, 3,   5.000000,    0.026297, 1916284544.000000
UGDH_MOUSE,    0.264065,  0.218061,  0.310068, 20,  22.000000,    0.023002, 118582894592.000000
UGGG1_MOUSE,    0.221897,  0.158878,  0.284917, 6,  14.000000,    0.031510, 27662960640.000000
UGPA_MOUSE,    0.255697,  0.209332,  0.302063, 20,  25.000000,    0.023183, 137786228736.000000
UMPS_MOUSE,    0.451385,  0.248259,  0.654512, 3,   3.000000,    0.101563, 578128576.000000
URAD_MOUSE,    0.304777,  0.207078,  0.402477, 3,   3.000000,    0.048850, 2863841280.000000
URIC_MOUSE,    0.300847,  0.247954,  0.353740, 32,  37.000000,    0.026447, 921635979264.000000
USO1_MOUSE,    0.483794,  0.358171,  0.609418, 4,   7.000000,    0.062812, 72152252416.000000
USP9X_MOUSE,   13.380882, 12.682175, 14.079590, 3,   3.000000,    0.349354, 497089504.000000
VAC14_MOUSE,    0.167836,  0.138132,  0.197540, 1,   1.000000,    0.012881, 363838816.000000
VAPA_MOUSE,    0.146643,  0.121258,  0.172028, 4,   8.000000,    0.012692, 40107683840.000000
VAPB_MOUSE,    0.212724,  0.145041,  0.280407, 2,   2.000000,    0.033842, 2334618112.000000
VAT1_MOUSE,    0.206601,  0.000000,  1.907517, 1,   1.000000,    0.160274, 993454656.000000
VATA_MOUSE,    0.362620,  0.269235,  0.456005, 3,   6.000000,    0.046693, 2238176768.000000
VATB2_MOUSE,    0.082399,  0.036521,  0.128277, 1,   4.000000,    0.020590, 2776622592.000000
VATE1_MOUSE,    1.269660,  0.737422,  1.801898, 2,   2.000000,    0.266119, 384132384.000000
VDAC1_MOUSE,    0.153200,  0.131249,  0.175150, 10,  15.000000,    0.010975, 92003819520.000000
VDAC2_MOUSE,    0.164118,  0.133078,  0.195157, 5,  12.000000,    0.015520, 35567443968.000000
VDAC3_MOUSE,    0.146341,  0.119643,  0.173038, 10,  12.000000,    0.013349, 83484434432.000000
VIGLN_MOUSE,    0.457568,  0.366502,  0.548634, 9,  20.000000,    0.045533, 37873491968.000000
VIME_MOUSE,    0.091380,  0.066426,  0.116334, 9,  15.000000,    0.012477, 25751341056.000000
VINC_MOUSE,    0.163845,  0.132883,  0.194806, 10,  18.000000,    0.015481, 67436998656.000000
VKGC_MOUSE,    0.554761,  0.526186,  0.583335, 3,   6.000000,    0.014287, 4769360896.000000
VKOR1_MOUSE,    0.200482,  0.095803,  0.305161, 2,   2.000000,    0.052340, 1098507648.000000
VKORL_MOUSE,    0.242738,  0.144512,  0.340965, 1,   1.000000,    0.044085, 902510464.000000
VMA5A_MOUSE,    0.164754,  0.074038,  0.255470, 2,   9.000000,    0.045358, 18982232064.000000
VNN1_MOUSE,    2.277138,  1.717697,  2.836580, 2,   2.000000,    0.279721, 1017134016.000000
VP26A_MOUSE,    0.366065,  0.000000,  3.680137, 1,   1.000000,    0.403415, 67923912.000000
