Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
RM10_MOUSE,    0.093219,  0.048620,  0.137818, 2,   4.000000,    0.022299, 3557145344.000000
RM11_MOUSE,    0.044067,  0.000000,  3.327534, 1,   1.000000,    0.021766, 88432912.000000
RM12_MOUSE,    0.143650,  0.033754,  0.253546, 2,   2.000000,    0.054948, 4647619072.000000
RM13_MOUSE,    0.065199,  0.000000,  0.135344, 2,   2.000000,    0.035072, 832789376.000000
RM14_MOUSE,    0.270957,  0.000000,  3.123448, 1,   1.000000,    0.151601, 497375168.000000
RM16_MOUSE,    0.091532,  0.032825,  0.150239, 1,   1.000000,    0.023992, 921360448.000000
RM19_MOUSE,    4.236059,  0.053147,  8.418970, 1,   1.000000,   51.079620, 13742595072.000000
RM21_MOUSE,    0.397287,  0.000000,  0.868377, 3,   3.000000,    0.235545, 1021276224.000000
RM22_MOUSE,    0.069212,  0.013322,  0.125102, 1,   1.000000,    0.020130, 686723200.000000
RM23_MOUSE,    0.045397,  0.000000,  0.103583, 3,   3.000000,    0.029093, 6283126272.000000
RM27_MOUSE,    0.279022,  0.079820,  0.478224, 1,   1.000000,    0.081410, 4690671104.000000
RM30_MOUSE,    0.383632,  0.175961,  0.591302, 1,   1.000000,    0.084871, 1053907840.000000
RM37_MOUSE,    0.356577,  0.280425,  0.432729, 2,   4.000000,    0.038076, 3562374144.000000
RM38_MOUSE,    0.014801,  0.000000,  0.080190, 3,   3.000000,    0.032695, 961657280.000000
RM39_MOUSE,    0.433103,  0.265832,  0.600374, 2,   2.000000,    0.083636, 804196928.000000
RM40_MOUSE,    0.118698,  0.072368,  0.165027, 3,   3.000000,    0.023165, 2493658880.000000
RM41_MOUSE,    0.062652,  0.000000,  2.490726, 1,   1.000000,    0.029033, 475227232.000000
RM46_MOUSE,    0.626820,  0.487674,  0.765967, 3,   3.000000,    0.069573, 2641307392.000000
RM49_MOUSE,    1.687068,  0.427357,  2.946779, 2,   2.000000,    0.629855, 6552713728.000000
RM50_MOUSE,    0.000804,  0.000000,  4.104226, 1,   1.000000,    0.109451, 274534368.000000
RM53_MOUSE,    0.559072,  0.423891,  0.694254, 2,   2.000000,    0.067591, 697960384.000000
RM55_MOUSE,    0.691874,  0.486238,  0.897510, 2,   2.000000,    0.102818, 1418793984.000000
RMD1_MOUSE,    0.287394,  0.179478,  0.395310, 1,   1.000000,    0.044103, 7866591744.000000
RMD2_MOUSE,    0.213091,  0.148090,  0.278091, 4,  10.000000,    0.032500, 30884169728.000000
RMD3_MOUSE,    0.253346,  0.207409,  0.299283, 4,   9.000000,    0.022968, 53227909120.000000
RNT2A_MOUSE,    0.890032,  0.662909,  1.117156, 2,   2.000000,    0.113562, 1193866496.000000
ROA1_MOUSE,    0.418831,  0.279133,  0.558529, 4,   8.000000,    0.069849, 23456006144.000000
ROA2_MOUSE,    0.322942,  0.249772,  0.396113, 7,  16.000000,    0.036585, 177209147392.000000
ROA3_MOUSE,    0.308058,  0.252928,  0.363188, 7,  15.000000,    0.027565, 132205289472.000000
ROAA_MOUSE,    5.475375,  5.048629,  5.902122, 2,   2.000000,    0.213373, 20512661504.000000
ROMO1_MOUSE,    0.839716,  0.484577,  1.194856, 1,   1.000000,    0.154006, 7632861696.000000
RPN1_MOUSE,    0.191774,  0.144972,  0.238576, 13,  30.000000,    0.023401, 397404602368.000000
RPN2_MOUSE,    0.169759,  0.138886,  0.200631, 13,  27.000000,    0.015436, 377417433088.000000
RPTOR_MOUSE,    0.983263,  0.308732,  1.657794, 1,   1.000000,    0.275666, 269558080.000000
RRAGC_MOUSE,    0.041635,  0.000000,  3.014231, 1,   1.000000,    0.060123, 171913152.000000
RRAS2_MOUSE,    0.681637,  0.385528,  0.977745, 1,   1.000000,    0.093044, 931671680.000000
RRAS_MOUSE,    0.222577,  0.000000,  0.998332, 1,   1.000000,    0.081810, 781652096.000000
RRBP1_MOUSE,    0.411898,  0.318538,  0.505258, 15,  36.000000,    0.046680, 186222215168.000000
RRF2M_MOUSE,    1.827651,  0.697751,  2.957550, 1,   6.000000,    1.514511, 1656196608.000000
RRFM_MOUSE,    0.754847,  0.141174,  1.368521, 1,   5.000000,    0.259523, 10827941888.000000
RS10_MOUSE,    0.146707,  0.111647,  0.181766, 5,   8.000000,    0.017530, 158756929536.000000
RS11_MOUSE,    0.101523,  0.067266,  0.135781, 3,   7.000000,    0.017129, 124254519296.000000
RS12_MOUSE,    0.113115,  0.086729,  0.139501, 4,   5.000000,    0.013193, 28557948928.000000
RS13_MOUSE,    0.155022,  0.127722,  0.182322, 6,  11.000000,    0.013650, 207132213248.000000
RS14_MOUSE,    0.205611,  0.152286,  0.258936, 4,  12.000000,    0.026663, 179912359936.000000
RS15A_MOUSE,    0.082805,  0.069112,  0.096498, 3,   5.000000,    0.006846, 96636166144.000000
RS15_MOUSE,    0.157376,  0.100224,  0.214528, 5,  10.000000,    0.028576, 67429117952.000000
RS16_MOUSE,    0.165251,  0.143701,  0.186802, 2,   8.000000,    0.010775, 183452975104.000000
RS17_MOUSE,    0.136043,  0.101916,  0.170169, 5,  13.000000,    0.017063, 111137423360.000000
RS18_MOUSE,    0.169411,  0.137289,  0.201534, 3,   6.000000,    0.016061, 122983751680.000000
RS19_MOUSE,    0.162538,  0.129897,  0.195178, 2,   5.000000,    0.016320, 109454917632.000000
RS20_MOUSE,    0.114754,  0.097318,  0.132189, 5,   8.000000,    0.008718, 147846184960.000000
RS21_MOUSE,    0.250273,  0.163292,  0.337254, 1,   4.000000,    0.037719, 52286455808.000000
RS23_MOUSE,    0.146788,  0.113304,  0.180272, 2,   2.000000,    0.016742, 57686106112.000000
RS24_MOUSE,    0.123044,  0.085654,  0.160434, 4,   5.000000,    0.018695, 74012172288.000000
RS25_MOUSE,    0.160957,  0.123302,  0.198612, 3,   4.000000,    0.018827, 214595272704.000000
RS26_MOUSE,    0.215607,  0.138785,  0.292429, 3,   3.000000,    0.038411, 37311557632.000000
RS27A_MOUSE,    0.077523,  0.054864,  0.100181, 4,  10.000000,    0.011329, 572258254848.000000
RS27L_MOUSE,    0.326850,  0.262982,  0.390717, 3,   3.000000,    0.031934, 84095901696.000000
RS27_MOUSE,    0.832079,  0.000000,  4.450115, 1,   1.000000,    0.444960, 2926120960.000000
RS28_MOUSE,    0.157813,  0.137384,  0.178242, 2,   2.000000,    0.010215, 78947926016.000000
RS29_MOUSE,    0.640954,  0.202392,  1.079515, 2,   2.000000,    0.219281, 39459045376.000000
RS2_MOUSE,    0.190520,  0.165515,  0.215525, 5,  13.000000,    0.012503, 242905645056.000000
RS30_MOUSE,    0.519502,  0.226444,  0.812561, 1,   1.000000,    0.609321, 11398335488.000000
RS3A_MOUSE,    0.158757,  0.102811,  0.214703, 5,  16.000000,    0.027973, 200991358976.000000
RS3_MOUSE,    0.089139,  0.066029,  0.112249, 7,  20.000000,    0.011555, 341374992384.000000
RS4X_MOUSE,    0.109009,  0.082243,  0.135774, 7,  16.000000,    0.013383, 256328679424.000000
RS5_MOUSE,    0.181754,  0.143809,  0.219700, 4,   4.000000,    0.018973, 41674018816.000000
RS6_MOUSE,    0.176133,  0.145007,  0.207260, 4,  10.000000,    0.015563, 165812305920.000000
RS7_MOUSE,    0.137918,  0.109976,  0.165860, 5,  11.000000,    0.013971, 165433311232.000000
RS8_MOUSE,    0.146481,  0.120505,  0.172457, 6,  10.000000,    0.012988, 317288415232.000000
RS9_MOUSE,    0.140101,  0.094765,  0.185437, 4,   5.000000,    0.022668, 52299558912.000000
RSMB_MOUSE,    0.148320,  0.081770,  0.214871, 3,   3.000000,    0.033275, 5755951104.000000
RSSA_MOUSE,    0.136124,  0.093605,  0.178642, 6,  21.000000,    0.021259, 455706836992.000000
RSU1_MOUSE,   10.403758,  5.787100, 15.020416, 2,   2.000000,    2.308329, 7074578944.000000
RT02_MOUSE,    0.089041,  0.046923,  0.131158, 3,   3.000000,    0.021059, 3116823040.000000
RT05_MOUSE,    2.006158,  1.163874,  2.848442, 2,   2.000000,    0.421142, 2449069824.000000
RT09_MOUSE,   17.330669, 13.391170, 21.270168, 3,   3.000000,    1.969750, 4471136768.000000
RT10_MOUSE,    0.149903,  0.085658,  0.214149, 2,   2.000000,    0.032123, 1544856704.000000
RT11_MOUSE,    0.238574,  0.096242,  0.380905, 2,   2.000000,    0.071166, 1260154496.000000
RT14_MOUSE,    0.552316,  0.000000,  3.173171, 1,   1.000000,    0.354695, 2026179584.000000
RT15_MOUSE,    0.074086,  0.006677,  0.141495, 1,   1.000000,    0.021182, 475733792.000000
RT18B_MOUSE,    0.000459,  0.000000,  9.215562, 1,   1.000000,    0.147331, 223642000.000000
RT21_MOUSE,    0.121008,  0.077389,  0.164627, 1,   1.000000,    0.018915, 2362612736.000000
RT22_MOUSE,    0.139907,  0.000000,  0.379052, 5,   5.000000,    0.119572, 2241482240.000000
RT23_MOUSE,    0.187592,  0.129141,  0.246042, 3,   3.000000,    0.029225, 3599039744.000000
RT29_MOUSE,    0.207273,  0.120463,  0.294082, 3,   7.000000,    0.043405, 8807666688.000000
RT30_MOUSE,    0.267642,  0.114657,  0.420627, 3,   3.000000,    0.076493, 1519253248.000000
RT31_MOUSE,    2.667130,  2.161642,  3.172618, 2,   2.000000,    0.252744, 712139648.000000
RT34_MOUSE,    0.318381,  0.258835,  0.377928, 2,   5.000000,    0.029773, 3961450496.000000
RT35_MOUSE,    0.166152,  0.108175,  0.224129, 1,   4.000000,    0.024518, 3577889280.000000
RT36_MOUSE,    0.056061,  0.026039,  0.086082, 3,   7.000000,    0.015011, 8239634432.000000
RT4I1_MOUSE,    3.103587,  3.047953,  3.159221, 2,   6.000000,    0.027817, 8090072064.000000
RTCA_MOUSE,    2.537419,  0.335951,  4.738888, 1,   1.000000,    5.320988, 30727510.000000
RTCB_MOUSE,    0.213778,  0.148490,  0.279065, 6,  15.000000,    0.032644, 39400914944.000000
RTN4_MOUSE,    0.474412,  0.230867,  0.717958, 1,   5.000000,    0.102995, 4537188352.000000
RTRAF_MOUSE,    0.435148,  0.380558,  0.489739, 3,   3.000000,    0.027295, 3134985728.000000
RU1C_MOUSE,    0.367502,  0.045072,  0.689932, 1,   1.000000,    0.116131, 463502048.000000
RU2A_MOUSE,    0.496802,  0.207078,  0.786527, 2,   2.000000,    0.144862, 1659772928.000000
RUSF1_MOUSE,    2.016023,  0.402761,  3.629286, 1,   1.000000,    2.641623, 260607136.000000
RUVB1_MOUSE,    0.437609,  0.312057,  0.563161, 2,   8.000000,    0.062776, 5454648320.000000
RUVB2_MOUSE,    0.244436,  0.157072,  0.331800, 1,   6.000000,    0.036946, 5967462912.000000
RUXE_MOUSE,    0.110463,  0.086200,  0.134727, 1,   1.000000,    0.010522, 6156939264.000000
RUXF_MOUSE,    0.120516,  0.106576,  0.134455, 1,   1.000000,    0.005697, 2668728576.000000
RUXG_MOUSE,    0.114949,  0.000000,  2.134934, 1,   1.000000,    0.048963, 1182326016.000000
S10A9_MOUSE,    1.113013,  0.000000,  3.258932, 2,   2.000000,    1.072959, 4825247232.000000
S10AD_MOUSE,    0.113310,  0.000000,  3.127483, 1,   1.000000,    0.063953, 243583936.000000
S14L2_MOUSE,    0.361126,  0.286544,  0.435708, 21,  33.000000,    0.037291, 533114519552.000000
S14L4_MOUSE,    0.380796,  0.296378,  0.465214, 9,  22.000000,    0.042209, 152418631680.000000
S22AI_MOUSE,   16.373669, 15.945229, 16.802109, 2,   2.000000,    0.214220, 6342093824.000000
S22AR_MOUSE,    0.144635,  0.000000,  1.639565, 1,   1.000000,    0.094957, 1925220992.000000
S2542_MOUSE,    0.163835,  0.114899,  0.212772, 4,   8.000000,    0.024468, 13466929152.000000
S2545_MOUSE,    0.165017,  0.116595,  0.213439, 1,   4.000000,    0.020478, 3327738368.000000
S2546_MOUSE,    0.539785,  0.000000,  4.250511, 1,   1.000000,    0.315606, 293917920.000000
S2551_MOUSE,    1.321216,  0.000000,  2.907781, 2,   2.000000,    0.793282, 447914272.000000
S26A1_MOUSE,    0.008360,  0.000000,  4.365811, 1,   4.000000,    0.015269, 4491909632.000000
S27A2_MOUSE,    0.520368,  0.371922,  0.668814, 23,  42.000000,    0.074223, 573972086784.000000
S27A5_MOUSE,    0.615067,  0.410727,  0.819407, 16,  32.000000,    0.102170, 407909171200.000000
S29A1_MOUSE,    0.537616,  0.389197,  0.686034, 1,   4.000000,    0.062766, 2504032000.000000
S35A3_MOUSE,    0.107352,  0.052071,  0.162632, 2,   2.000000,    0.027640, 5901753344.000000
S35D1_MOUSE,    0.300316,  0.000000,  0.603561, 3,   3.000000,    0.151622, 4631861760.000000
S38A3_MOUSE,    1.799867,  0.042419,  3.557314, 3,   4.000000,    0.878724, 13075078144.000000
S39A7_MOUSE,    0.240511,  0.169764,  0.311257, 3,   3.000000,    0.035373, 2257329152.000000
S4A4_MOUSE,    4.438193,  3.513177,  5.363210, 1,   1.000000,  88079.992188, 1258687872.000000
S61A1_MOUSE,    0.638164,  0.134936,  1.141391, 1,   6.000000,    0.212815, 12840453120.000000
SAC1_MOUSE,    0.462390,  0.348471,  0.576309, 4,   9.000000,    0.056960, 20032774144.000000
SAHH2_MOUSE,    0.782970,  0.507194,  1.058746, 1,   5.000000,    0.119590, 6622450176.000000
SAHH_MOUSE,    0.317554,  0.257655,  0.377454, 25,  45.000000,    0.029950, 4505600000000.000000
SAM50_MOUSE,    0.191326,  0.145772,  0.236881, 4,  11.000000,    0.022777, 30596421632.000000
SAMH1_MOUSE,    0.744113,  0.685137,  0.803089, 2,   8.000000,    0.029488, 7473651200.000000
SAP3_MOUSE,    0.952852,  0.000000,  3.159789, 1,   1.000000,    0.322669, 298928448.000000
SAP_MOUSE,    2.338060,  2.008781,  2.667339, 2,   2.000000,    0.164639, 3329025792.000000
SAR1A_MOUSE,    1.452726,  0.922893,  1.982560, 3,   4.000000,    0.264917, 26020032512.000000
SAR1B_MOUSE,    0.670755,  0.371519,  0.969992, 7,  14.000000,    0.149618, 101133262848.000000
SARDH_MOUSE,    0.143874,  0.118463,  0.169285, 34,  76.000000,    0.012705, 2308016439296.000000
SARNP_MOUSE,    0.687109,  0.021995,  1.352223, 1,   1.000000,    0.258741, 628921600.000000
SBDS_MOUSE,    1.863414,  1.353352,  2.373476, 2,   2.000000,    0.255031, 1802363008.000000
SBP1_MOUSE,    0.278654,  0.238473,  0.318836, 40,  60.000000,    0.020091, 4286804393984.000000
SBP2_MOUSE,    0.284542,  0.218207,  0.350878, 8,  16.000000,    0.033168, 648887009280.000000
SC11A_MOUSE,    0.234484,  0.097712,  0.371255, 2,   2.000000,    0.068386, 4398536704.000000
SC16A_MOUSE,    1.364850,  0.555033,  2.174667, 4,   8.000000,    0.404909, 3144843520.000000
SC22B_MOUSE,    0.429757,  0.337242,  0.522273, 1,   5.000000,    0.040119, 40499052544.000000
SC23A_MOUSE,    0.282256,  0.203067,  0.361445, 8,  25.000000,    0.039595, 138169761792.000000
SC23B_MOUSE,    0.584551,  0.243597,  0.925506, 3,   7.000000,    0.170477, 6203753984.000000
SC24A_MOUSE,    0.527447,  0.357625,  0.697269, 7,  16.000000,    0.084911, 31661842432.000000
SC31A_MOUSE,    0.431344,  0.309138,  0.553550, 10,  27.000000,    0.061103, 70715023360.000000
SC61B_MOUSE,    0.140966,  0.000000,  1.191910, 1,   1.000000,    0.141414, 12231507968.000000
SCAM3_MOUSE,    0.959912,  0.465203,  1.454622, 2,   2.000000,    0.247355, 5784352768.000000
SCFD1_MOUSE,    0.554040,  0.378268,  0.729812, 4,  11.000000,    0.087886, 15994397696.000000
SCLY_MOUSE,    0.588699,  0.435360,  0.742037, 5,  11.000000,    0.076669, 19591200768.000000
SCO1_MOUSE,    0.014592,  0.000000,  0.093129, 2,   2.000000,    0.039268, 1037462464.000000
SCOT1_MOUSE,    1.222904,  1.189807,  1.256001, 2,   2.000000,    0.016549, 1331249920.000000
SCP2_MOUSE,    0.776494,  0.394545,  1.158444, 20,  47.000000,    0.190975, 4023942905856.000000
SCRB1_MOUSE,    0.214315,  0.000000,  4.155425, 1,   1.000000,    0.171986, 94056120.000000
SCRB2_MOUSE,    0.626349,  0.400440,  0.852259, 3,   3.000000,    0.112955, 2817339904.000000
SCRN2_MOUSE,    0.346697,  0.281985,  0.411409, 8,  17.000000,    0.032356, 44162920448.000000
SCRN3_MOUSE,    0.425865,  0.259778,  0.591951, 2,   4.000000,    0.083043, 8781096960.000000
SDF2L_MOUSE,    0.517864,  0.387885,  0.647843, 4,  11.000000,    0.064990, 25183508480.000000
SDF2_MOUSE,    1.810162,  0.000000,  6.753739, 1,   1.000000,    4.714490, 428747200.000000
SDHA_MOUSE,    0.208060,  0.169413,  0.246707, 27,  46.000000,    0.019323, 809000239104.000000
SDHB_MOUSE,    0.219099,  0.187742,  0.250457, 4,  16.000000,    0.015679, 264228126720.000000
SDHL_MOUSE,    0.536486,  0.410430,  0.662542, 9,  20.000000,    0.063028, 231126204416.000000
SDSL_MOUSE,    0.878604,  0.000000,  3.543711, 1,   5.000000,    0.402120, 2101740800.000000
SE1L1_MOUSE,   16.583752,  0.000000,152341.578125, 2,   4.000000,  76162.500000, 1694991744.000000
SEC13_MOUSE,    0.284747,  0.196973,  0.372522, 6,  10.000000,    0.043887, 33749243904.000000
SEC20_MOUSE,    3.014055,  0.000000,  8.393619, 1,   1.000000,   16.468765, 68656992.000000
SEC63_MOUSE,    1.676277,  1.507761,  1.844792, 2,  12.000000,    0.084258, 12487059456.000000
SELB_MOUSE,    1.170441,  0.800818,  1.540064, 2,   9.000000,    0.184811, 8968857600.000000
SELO_MOUSE,    0.346808,  0.156831,  0.536785, 1,   5.000000,    0.080341, 1930478336.000000
SEP10_MOUSE,    0.205010,  0.192261,  0.217760, 3,   3.000000,    0.006375, 1610409856.000000
SEP11_MOUSE,    0.330052,  0.073997,  0.586106, 2,   2.000000,    0.128027, 671887936.000000
SEPT2_MOUSE,    0.793734,  0.644564,  0.942903, 2,  12.000000,    0.074585, 26753527808.000000
SEPT7_MOUSE,    0.289670,  0.200965,  0.378375, 3,   7.000000,    0.044352, 17147319296.000000
SEPT9_MOUSE,    0.784182,  0.574060,  0.994304, 4,   5.000000,    0.105061, 6426202624.000000
SERPH_MOUSE,    0.563685,  0.476470,  0.650900, 2,   2.000000,    0.043608, 1918459264.000000
SET_MOUSE,    0.420141,  0.237468,  0.602814, 3,   3.000000,    0.091336, 15921810432.000000
SF01_MOUSE,    0.411576,  0.004651,  0.818501, 1,   1.000000,    0.127865, 1289001216.000000
SF3A1_MOUSE,    0.259566,  0.141864,  0.377269, 1,   1.000000,    0.045788, 165715040.000000
SF3A3_MOUSE,    1.577563,  0.000000,  4.049153, 1,   1.000000,    2.229411, 1047253312.000000
SF3B1_MOUSE,    0.901571,  0.522070,  1.281071, 3,   5.000000,    0.189750, 1910420736.000000
SF3B3_MOUSE,    0.169090,  0.083208,  0.254973, 3,   7.000000,    0.042941, 5760918528.000000
SF3B4_MOUSE,    0.863932,  0.000000,  6.889110, 1,   1.000000,    0.847696, 215121088.000000
SFPQ_MOUSE,    0.264771,  0.180045,  0.349497, 3,  10.000000,    0.042363, 39973191680.000000
SFXN1_MOUSE,    0.192395,  0.153023,  0.231767, 5,  14.000000,    0.019686, 129012097024.000000
SFXN2_MOUSE,    0.237740,  0.159989,  0.315491, 1,   8.000000,    0.033717, 19739621376.000000
SFXN5_MOUSE,    0.652997,  0.000000,  2.834349, 1,   1.000000,    0.461308, 928697792.000000
SGMR1_MOUSE,    0.130561,  0.071486,  0.189635, 1,   1.000000,    0.024142, 6094624256.000000
SGPL1_MOUSE,    0.563468,  0.372740,  0.754195, 2,   7.000000,    0.095364, 16955310080.000000
SGT1_MOUSE,    0.902849,  0.000000,  3.610589, 1,   1.000000,    0.450273, 226816928.000000
SH3L1_MOUSE,    0.965930,  0.545025,  1.386836, 2,   4.000000,    0.210453, 9691194368.000000
SHPK_MOUSE,    0.332703,  0.262602,  0.402804, 6,  12.000000,    0.035051, 29051203584.000000
SIAE_MOUSE,    0.185360,  0.000000,  1.996579, 1,   1.000000,    0.083944, 225771312.000000
SIAS_MOUSE,    0.145758,  0.097859,  0.193658, 4,   7.000000,    0.023950, 7447823872.000000
SIR2_MOUSE,    1.741781,  1.470023,  2.013539, 2,   2.000000,    0.135879, 339599424.000000
SIR5_MOUSE,    0.188226,  0.078752,  0.297699, 1,   6.000000,    0.034399, 4729137664.000000
SLIRP_MOUSE,    0.403044,  0.000000,  2.591032, 1,   1.000000,    0.175057, 1012355712.000000
SMC1A_MOUSE,    0.544439,  0.000000,  3.155653, 1,   1.000000,    0.219961, 462340288.000000
SMD1_MOUSE,    0.094066,  0.075125,  0.113007, 1,   4.000000,    0.008214, 12651201536.000000
SMD2_MOUSE,    0.079067,  0.034007,  0.124126, 3,   3.000000,    0.022530, 4307808256.000000
SMD3_MOUSE,    0.367313,  0.300157,  0.434469, 2,   4.000000,    0.033578, 23649308672.000000
SMDC1_MOUSE,    0.549569,  0.341728,  0.757411, 1,   1.000000,    0.074859, 429647712.000000
SNAA_MOUSE,    0.737058,  0.372107,  1.102009, 4,  10.000000,    0.182476, 17852960768.000000
SNAG_MOUSE,    0.802212,  0.000000,  4.078706, 1,   1.000000,    0.322897, 309461792.000000
SND1_MOUSE,    0.314718,  0.253555,  0.375882, 26,  44.000000,    0.030582, 415150211072.000000
SNF8_MOUSE,   19.564783, 17.347256, 21.782310, 1,   1.000000,  122682024.000000, 1239210496.000000
SNP23_MOUSE,    0.721690,  0.584536,  0.858844, 2,   2.000000,    0.068577, 442507136.000000
SNR40_MOUSE,    2.647997,  0.000000,  6.577067, 1,   1.000000,    8.709640, 276332032.000000
SNRPA_MOUSE,    0.447018,  0.247532,  0.646503, 3,   3.000000,    0.099743, 5104120320.000000
SNTB1_MOUSE,    0.861036,  0.000000,  4.907569, 1,   4.000000,    0.531677, 29674932224.000000
SNX1_MOUSE,    0.101899,  0.000000,  1.850907, 1,   1.000000,    0.040215, 1421293824.000000
SNX27_MOUSE,    0.108612,  0.000000,  1.654163, 1,   1.000000,    0.053698, 78552688.000000
SNX2_MOUSE,    0.304755,  0.190286,  0.419224, 3,  11.000000,    0.057235, 18009206784.000000
SNX3_MOUSE,    0.852482,  0.377368,  1.327596, 3,   3.000000,    0.237557, 5190900224.000000
SNX5_MOUSE,    0.191257,  0.142667,  0.239846, 4,   7.000000,    0.024295, 14419546112.000000
SNX6_MOUSE,    1.499145,  1.270273,  1.728017, 2,   2.000000,    0.114436, 1497029248.000000
SNX9_MOUSE,    0.843065,  0.385750,  1.300380, 3,   3.000000,    0.228657, 2091043456.000000
SO1A1_MOUSE,    0.398416,  0.294815,  0.502018, 5,  10.000000,    0.051801, 74359259136.000000
SO1A4_MOUSE,    1.091746,  0.958771,  1.224721, 2,   2.000000,    0.066487, 7931717120.000000
SO1B2_MOUSE,    0.919034,  0.454866,  1.383203, 7,  12.000000,    0.232084, 63990386688.000000
SOAT2_MOUSE,    0.011097,  0.000000,  3.377512, 1,   6.000000,    0.005415, 9343570944.000000
SODC_MOUSE,    0.227019,  0.197636,  0.256402, 8,  18.000000,    0.014692, 2555627962368.000000
SODE_MOUSE,    0.435188,  0.088106,  0.782269, 1,   1.000000,    0.135021, 406216672.000000
SODM_MOUSE,    0.164790,  0.136310,  0.193270, 6,  14.000000,    0.014240, 300214583296.000000
SORCN_MOUSE,    0.377429,  0.251784,  0.503074, 2,   2.000000,    0.062822, 2529929472.000000
SOX_MOUSE,    0.391624,  0.269863,  0.513384, 7,  19.000000,    0.060880, 214502113280.000000
SPA3K_MOUSE,    1.508479,  0.669516,  2.347443, 5,  14.000000,    0.419482, 175495348224.000000
SPA3M_MOUSE,   16.863569,  0.000000,247306.937500, 2,   2.000000,  123645.039062, 1793096064.000000
spALBU_BOVIN,    0.144336,  0.000000,  2.579313, 1,   1.000000,    0.066677, 118133192.000000
SPB6_MOUSE,    0.059103,  0.000000,  2.170292, 1,   7.000000,    0.041195, 9270799360.000000
SPCS2_MOUSE,    0.729951,  0.000000,  7.079620, 1,   1.000000,    0.657293, 2887682816.000000
SPCS3_MOUSE,    0.364654,  0.000000,  3.330552, 1,   1.000000,    0.446484, 16420516864.000000
SPCS_MOUSE,    0.810250,  0.000000,  1.923671, 3,   3.000000,    0.556710, 1967283968.000000
SPEB_MOUSE,    0.151021,  0.114720,  0.187321, 7,  14.000000,    0.018150, 186176028672.000000
SPEE_MOUSE,    0.379556,  0.311989,  0.447124, 5,   7.000000,    0.033784, 5256198656.000000
SPG7_MOUSE,    0.846252,  0.000000,  8.041258, 1,   1.000000,    0.869858, 440257312.000000
spK1C10_HUMAN,    0.001129,  0.000000,  0.010860, 15,  39.000000,    0.004865, 622233780224.000000
spK1C9_HUMAN,    0.001488,  0.000000,  0.014163, 15,  44.000000,    0.006338, 502541877248.000000
spK22E_HUMAN,    0.002070,  0.000000,  0.011877, 11,  33.000000,    0.004904, 207897313280.000000
spK2C1_HUMAN,    0.000942,  0.000000,  0.009067, 11,  40.000000,    0.004062, 657192189952.000000
spNQO2_HUMAN,    0.027988,  0.000000,  5.074593, 1,   1.000000,    0.044609, 236567264.000000
SPRE_MOUSE,    0.240183,  0.200447,  0.279918, 6,  14.000000,    0.019868, 249499549696.000000
SPRY4_MOUSE,    0.324007,  0.229330,  0.418684, 2,   2.000000,    0.047339, 2840973312.000000
SPS1_MOUSE,    0.435761,  0.193659,  0.677863, 3,   3.000000,    0.121051, 5216068096.000000
SPS2_MOUSE,    0.304911,  0.195279,  0.414543, 4,  10.000000,    0.054816, 163031662592.000000
spSYH_HUMAN,    0.339959,  0.250776,  0.429142, 2,   2.000000,    0.044591, 1558777216.000000
SPTB1_MOUSE,    0.020015,  0.002193,  0.037837, 4,   4.000000,    0.008911, 1026570688.000000
SPTB2_MOUSE,    0.448406,  0.360753,  0.536059, 13,  40.000000,    0.043827, 52896964608.000000
SPTN1_MOUSE,    0.251212,  0.182202,  0.320221, 21,  78.000000,    0.034505, 160719749120.000000
spTRYP_PIG,    0.001753,  0.000000,  0.009116, 5,  15.000000,    0.003681, 5007251865600.000000
SPYA_MOUSE,    0.290366,  0.227704,  0.353028, 4,  13.000000,    0.031331, 200373551104.000000
SQOR_MOUSE,    0.822343,  0.558400,  1.086285, 8,  20.000000,    0.131971, 74006364160.000000
SRA1_MOUSE,    0.970381,  0.000000,  4.446725, 1,   1.000000,    0.487673, 541102144.000000
SRBS1_MOUSE,    1.865914,  0.699903,  3.031926, 1,   4.000000,    1.317720, 2249461760.000000
SRBS2_MOUSE,    0.570723,  0.462490,  0.678956, 2,   4.000000,    0.054117, 8320276480.000000
SRC8_MOUSE,    0.309566,  0.030345,  0.588787, 3,   3.000000,    0.139610, 1705896832.000000
SRP14_MOUSE,    0.509210,  0.353274,  0.665145, 2,   2.000000,    0.077968, 2484609280.000000
SRP19_MOUSE,    0.052644,  0.000000,  0.111555, 3,   3.000000,    0.029456, 3442878976.000000
SRP54_MOUSE,    1.271184,  0.789056,  1.753313, 2,   7.000000,    0.241064, 4556982784.000000
SRP68_MOUSE,    0.332183,  0.264470,  0.399896, 2,   7.000000,    0.033856, 6621913600.000000
SRPRA_MOUSE,    0.587832,  0.332900,  0.842764, 3,   6.000000,    0.127466, 9466566656.000000
SRPRB_MOUSE,    0.355345,  0.241153,  0.469537, 2,   5.000000,    0.057096, 14320077824.000000
SRRT_MOUSE,    1.471487,  1.281844,  1.661130, 2,   2.000000,    0.094821, 4255415296.000000
SRR_MOUSE,    0.334368,  0.290922,  0.377814, 2,   5.000000,    0.021723, 7534117888.000000
SRSF1_MOUSE,    0.665421,  0.199991,  1.130852, 3,   3.000000,    0.232715, 5191485440.000000
