Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
RISC_MOUSE,    0.483541,  0.425592,  0.541491, 3,   4.000000,    0.028975, 1698426880.000000
RIT1_MOUSE,    0.022097,  0.001794,  0.042401, 1,   1.000000,    0.006380, 111896056.000000
RL10A_MOUSE,    0.105366,  0.095492,  0.115240, 4,   5.000000,    0.004937, 5190362112.000000
RL10L_MOUSE,    0.220237,  0.148771,  0.291702, 2,   2.000000,    0.033307, 931313088.000000
RL10_MOUSE,    0.202546,  0.148395,  0.256697, 4,   5.000000,    0.025262, 625727744.000000
RL11_MOUSE,    5.336208,  5.324917,  5.347498, 2,   5.000000,    0.005645, 5901716992.000000
RL12_MOUSE,    0.097968,  0.093176,  0.102759, 7,  10.000000,    0.002396, 8506891776.000000
RL13A_MOUSE,    0.126778,  0.101874,  0.151682, 1,   1.000000,    0.009688, 1730089344.000000
RL13_MOUSE,    0.113894,  0.097303,  0.130486, 3,   3.000000,    0.008296, 11810316288.000000
RL14_MOUSE,    0.103305,  0.092636,  0.113973, 7,   7.000000,    0.005334, 8156044800.000000
RL15_MOUSE,    0.100288,  0.092178,  0.108398, 6,   9.000000,    0.004055, 9531920384.000000
RL17_MOUSE,    0.121252,  0.114733,  0.127771, 4,   6.000000,    0.003259, 4162316032.000000
RL18A_MOUSE,    0.080694,  0.073295,  0.088094, 2,   2.000000,    0.003700, 5624070656.000000
RL18_MOUSE,    0.072246,  0.067252,  0.077239, 4,   5.000000,    0.002497, 12413812736.000000
RL19_MOUSE,    0.151040,  0.113988,  0.188092, 3,   3.000000,    0.014579, 2847507968.000000
RL21_MOUSE,    0.065594,  0.049138,  0.082051, 3,   3.000000,    0.007608, 2955863808.000000
RL22_MOUSE,    0.096389,  0.091258,  0.101519, 2,   2.000000,    0.002565, 4064095744.000000
RL23A_MOUSE,    0.110069,  0.099521,  0.120616, 4,   4.000000,    0.005274, 6585832448.000000
RL23_MOUSE,    0.090818,  0.085113,  0.096523, 4,   5.000000,    0.002853, 33660635136.000000
RL24_MOUSE,    0.145788,  0.134235,  0.157342, 4,   5.000000,    0.005777, 7753736192.000000
RL26_MOUSE,    0.058187,  0.054057,  0.062316, 5,   7.000000,    0.002065, 5690959872.000000
RL27A_MOUSE,    0.378790,  0.361580,  0.395999, 3,   3.000000,    0.008596, 10236939264.000000
RL27_MOUSE,    0.157911,  0.147974,  0.167848, 3,   5.000000,    0.004969, 8193308672.000000
RL28_MOUSE,    0.072839,  0.066714,  0.078963, 4,   5.000000,    0.003062, 4453478400.000000
RL30_MOUSE,    0.103538,  0.096243,  0.110833, 3,   4.000000,    0.003648, 4365220352.000000
RL31_MOUSE,    0.130756,  0.122175,  0.139337, 2,   2.000000,    0.004291, 6360135680.000000
RL32_MOUSE,    0.077766,  0.071490,  0.084042, 4,   4.000000,    0.003048, 2528631552.000000
RL34_MOUSE,    0.065723,  0.052405,  0.079041, 1,   1.000000,    0.005632, 707553280.000000
RL35A_MOUSE,    0.502819,  0.000000,  1.470744, 1,   1.000000,    0.158849, 804581248.000000
RL35_MOUSE,    0.104655,  0.094806,  0.114505, 3,   3.000000,    0.004159, 3514853632.000000
RL36A_MOUSE,    0.088476,  0.077306,  0.099647, 2,   2.000000,    0.005655, 490793312.000000
RL36_MOUSE,    0.140159,  0.130911,  0.149407, 2,   2.000000,    0.004624, 2858018560.000000
RL37A_MOUSE,    0.068939,  0.062516,  0.075362, 4,   5.000000,    0.003211, 3165942528.000000
RL38_MOUSE,    0.278088,  0.247191,  0.308984, 4,   5.000000,    0.015448, 3107576064.000000
RL3_MOUSE,    0.074860,  0.068720,  0.081000, 11,  14.000000,    0.003070, 8338697216.000000
RL4_MOUSE,    0.089928,  0.084339,  0.095517, 17,  22.000000,    0.002795, 22587539456.000000
RL5_MOUSE,    0.092043,  0.085832,  0.098254, 9,  14.000000,    0.003106, 13466275840.000000
RL6_MOUSE,    0.107806,  0.101195,  0.114416, 10,  13.000000,    0.003305, 17475786752.000000
RL7A_MOUSE,    0.106869,  0.097849,  0.115889, 5,  11.000000,    0.004510, 14210782208.000000
RL7_MOUSE,    0.100517,  0.094273,  0.106761, 7,  10.000000,    0.003122, 13565207552.000000
RL8_MOUSE,    0.093976,  0.088939,  0.099014, 4,   7.000000,    0.002519, 10047960064.000000
RL9_MOUSE,    0.094698,  0.087658,  0.101739, 5,   8.000000,    0.003520, 4462188032.000000
RLA0_MOUSE,    0.083050,  0.076932,  0.089169, 9,  15.000000,    0.003059, 17945448448.000000
RLA1_MOUSE,    0.126253,  0.114664,  0.137841, 2,   2.000000,    0.006016, 6531513344.000000
RLA2_MOUSE,    0.145009,  0.134236,  0.155782, 6,   7.000000,    0.005386, 17113021440.000000
RM01_MOUSE,    0.164612,  0.145795,  0.183429, 2,   2.000000,    0.009409, 225149520.000000
RM02_MOUSE,    0.153025,  0.099968,  0.206081, 2,   2.000000,    0.024126, 2367396352.000000
RM03_MOUSE,    0.041011,  0.034917,  0.047105, 1,   1.000000,    0.001416, 31385618.000000
RM04_MOUSE,    0.038561,  0.020989,  0.056133, 1,   1.000000,    0.007181, 108354872.000000
RM09_MOUSE,    0.073493,  0.060288,  0.086699, 3,   4.000000,    0.006362, 243846784.000000
RM10_MOUSE,    0.076526,  0.068380,  0.084671, 2,   2.000000,    0.004073, 32630266.000000
RM11_MOUSE,    0.060234,  0.006984,  0.113483, 1,   1.000000,    0.012376, 37097568.000000
RM12_MOUSE,    0.133703,  0.125381,  0.142024, 2,   4.000000,    0.004007, 2545234432.000000
RM13_MOUSE,   13.095782, 13.095782, 13.095782, 3,   3.000000,  21183.109375, 232247424.000000
RM15_MOUSE,    0.187264,  0.170029,  0.204498, 3,   3.000000,    0.008617, 1594379520.000000
RM19_MOUSE,    0.134429,  0.112536,  0.156322, 2,   2.000000,    0.012442, 1063870016.000000
RM20_MOUSE,   68.783379, 68.783379, 68.783379, 2,   2.000000,    0.244209, 225458112.000000
RM21_MOUSE,    0.062365,  0.053203,  0.071527, 2,   2.000000,    0.004581, 157898656.000000
RM23_MOUSE,    0.058927,  0.046785,  0.071068, 2,   2.000000,    0.006071, 154819808.000000
RM37_MOUSE,    0.774319,  0.658228,  0.890410, 2,   2.000000,    0.025874, 364208192.000000
RM38_MOUSE,    0.226980,  0.151744,  0.302215, 3,   3.000000,    0.033909, 149154400.000000
RM39_MOUSE,    0.084615,  0.058321,  0.110910, 2,   2.000000,    0.011968, 230648256.000000
RM41_MOUSE,    0.108534,  0.099733,  0.117335, 2,   2.000000,    0.004245, 588774848.000000
RM42_MOUSE,    0.082511,  0.000000,  3.504791, 1,   1.000000,    0.022388, 10419844.000000
RM44_MOUSE,    0.021174,  0.000000,  3.549568, 1,   1.000000,    0.021766, 43449000.000000
RM45_MOUSE,    3.071659,  2.306647,  3.836670, 1,   1.000000,    7.321348, 377728288.000000
RM48_MOUSE,    0.077766,  0.000000,  2.641268, 1,   1.000000,    0.064415, 148511232.000000
RM54_MOUSE,    0.208252,  0.025184,  0.391320, 1,   1.000000,    0.042548, 39198524.000000
RMD1_MOUSE,    0.120788,  0.108286,  0.133290, 4,   5.000000,    0.006251, 1365208704.000000
RMD3_MOUSE,    0.256275,  0.244268,  0.268282, 2,   2.000000,    0.005299, 831940032.000000
RMXL1_MOUSE,    0.124525,  0.102756,  0.146293, 9,   9.000000,    0.008761, 2312019200.000000
RN181_MOUSE,    0.011236,  0.000000,  2.605878, 1,   1.000000,    0.006133, 4460978688.000000
RNPS1_MOUSE,    0.131831,  0.076578,  0.187083, 3,   3.000000,    0.012175, 201100432.000000
RNT2A_MOUSE,    0.198256,  0.103216,  0.293296, 1,   1.000000,    0.038841, 2239202560.000000
ROA0_MOUSE,    0.284522,  0.281869,  0.287174, 3,   3.000000,    0.001326, 575383232.000000
ROA1_MOUSE,    0.159117,  0.149136,  0.169098, 11,  18.000000,    0.004938, 25202061312.000000
ROA2_MOUSE,    0.163433,  0.150573,  0.176293, 15,  23.000000,    0.006430, 53601447936.000000
ROA3_MOUSE,    0.131405,  0.124384,  0.138425, 9,  14.000000,    0.003510, 21627488256.000000
ROAA_MOUSE,    0.309127,  0.283937,  0.334317, 4,   5.000000,    0.012595, 4854705664.000000
RPE_MOUSE,    0.043933,  0.035411,  0.052454, 2,   2.000000,    0.002526, 75590144.000000
RPIA_MOUSE,    7.578051,  7.518477,  7.637624, 2,   2.000000,    0.029786, 549637120.000000
RPN1_MOUSE,    0.172374,  0.154983,  0.189766, 15,  25.000000,    0.008696, 25348812800.000000
RPN2_MOUSE,    0.192102,  0.175400,  0.208804, 15,  19.000000,    0.008351, 7357460480.000000
RPR1B_MOUSE,    0.175730,  0.167993,  0.183468, 3,   3.000000,    0.003869, 2907772928.000000
RRAS2_MOUSE,    0.131717,  0.116478,  0.146957, 3,   3.000000,    0.007620, 836232128.000000
RRBP1_MOUSE,    0.222661,  0.211540,  0.233782, 4,   9.000000,    0.005561, 981719488.000000
RRF2M_MOUSE,    0.153340,  0.093753,  0.212926, 1,   1.000000,    0.024352, 46675444.000000
RRFM_MOUSE,    0.128919,  0.107835,  0.150003, 2,   2.000000,    0.010542, 446164896.000000
RS10_MOUSE,    0.136464,  0.127127,  0.145800, 3,   4.000000,    0.004668, 8932722688.000000
RS11_MOUSE,    0.102836,  0.095044,  0.110629, 6,  10.000000,    0.003896, 13869736960.000000
RS12_MOUSE,    0.063590,  0.054401,  0.072778, 3,   4.000000,    0.004594, 4718618112.000000
RS13_MOUSE,    0.144334,  0.131987,  0.156681, 2,   2.000000,    0.006925, 3896306688.000000
RS14_MOUSE,    0.131300,  0.121533,  0.141068, 3,   6.000000,    0.004884, 6988915712.000000
RS15A_MOUSE,    0.086211,  0.081046,  0.091376, 4,   6.000000,    0.002582, 8473779200.000000
RS15_MOUSE,    0.135961,  0.124583,  0.147338, 6,   6.000000,    0.005689, 4882690048.000000
RS16_MOUSE,    0.132726,  0.119375,  0.146076, 4,   8.000000,    0.006675, 8367650304.000000
RS17_MOUSE,    0.111716,  0.101268,  0.122165, 4,   8.000000,    0.005224, 4200721664.000000
RS18_MOUSE,    0.130227,  0.119916,  0.140537, 4,   7.000000,    0.005155, 14139642880.000000
RS19_MOUSE,    0.132534,  0.123653,  0.141414, 3,   6.000000,    0.004440, 8149887488.000000
RS20_MOUSE,    0.135714,  0.105757,  0.165670, 3,   3.000000,    0.013094, 3112743424.000000
RS21_MOUSE,    0.093916,  0.086015,  0.101817, 3,   4.000000,    0.003951, 5082376704.000000
RS23_MOUSE,    0.102820,  0.096777,  0.108863, 4,   6.000000,    0.003021, 5720540672.000000
RS24_MOUSE,    0.090034,  0.083567,  0.096500, 3,   3.000000,    0.003233, 6741999616.000000
RS25_MOUSE,    0.126303,  0.116677,  0.135929, 4,   6.000000,    0.004813, 23782615040.000000
RS26_MOUSE,    0.101990,  0.083946,  0.120035, 2,   2.000000,    0.009384, 1429170944.000000
RS27A_MOUSE,    0.403517,  0.376164,  0.430870, 5,   7.000000,    0.013676, 33342238720.000000
RS27L_MOUSE,    0.142727,  0.121005,  0.164450, 2,   2.000000,    0.009250, 2791190528.000000
RS28_MOUSE,    0.146344,  0.130556,  0.162132, 2,   2.000000,    0.007894, 3985729280.000000
RS29_MOUSE,    0.115522,  0.087406,  0.143637, 2,   2.000000,    0.016540, 255376688.000000
RS2_MOUSE,    0.107989,  0.099115,  0.116863, 8,  13.000000,    0.004437, 21965764608.000000
RS30_MOUSE,    0.080197,  0.072995,  0.087398, 1,   1.000000,    0.003123, 4047926016.000000
RS3A_MOUSE,    0.080836,  0.075801,  0.085872, 7,  11.000000,    0.002518, 13182267392.000000
RS3_MOUSE,    0.100654,  0.091663,  0.109646, 7,  12.000000,    0.004496, 16347049984.000000
RS4X_MOUSE,    0.111039,  0.105447,  0.116632, 10,  14.000000,    0.002796, 11419031552.000000
RS5_MOUSE,    0.080395,  0.069114,  0.091676, 4,   5.000000,    0.005487, 1532501760.000000
RS6_MOUSE,    0.114664,  0.105490,  0.123838, 6,   8.000000,    0.004587, 10573430784.000000
RS7_MOUSE,    0.137098,  0.131380,  0.142816, 3,   4.000000,    0.002859, 7029040128.000000
RS8_MOUSE,    0.103334,  0.095425,  0.111244, 6,  10.000000,    0.003955, 16501080064.000000
RS9_MOUSE,    0.112690,  0.106912,  0.118467, 4,   4.000000,    0.002889, 10988848128.000000
RSMB_MOUSE,    0.066259,  0.039765,  0.092753, 3,   3.000000,    0.009405, 2750977792.000000
RSSA_MOUSE,    0.084987,  0.079025,  0.090949, 7,  11.000000,    0.002981, 19168448512.000000
RSU1_MOUSE,    0.074382,  0.066873,  0.081890, 4,   7.000000,    0.003754, 2753597696.000000
RT02_MOUSE,    0.324519,  0.310017,  0.339022, 2,   2.000000,    0.007251, 99804584.000000
RT05_MOUSE,    0.121985,  0.108384,  0.135586, 3,   4.000000,    0.006801, 944136128.000000
RT07_MOUSE,    0.168417,  0.148890,  0.187944, 2,   2.000000,    0.009764, 127931096.000000
RT09_MOUSE,    0.122874,  0.098115,  0.147633, 2,   5.000000,    0.008442, 208250192.000000
RT10_MOUSE,    0.068271,  0.042410,  0.094133, 1,   1.000000,    0.008126, 34947460.000000
RT18B_MOUSE,    0.094308,  0.012862,  0.175754, 2,   2.000000,    0.027188, 81173600.000000
RT21_MOUSE,    0.095316,  0.000000,  0.556416, 1,   1.000000,    0.032024, 63688784.000000
RT22_MOUSE,    0.058695,  0.052939,  0.064451, 4,   4.000000,    0.002878, 860557568.000000
RT23_MOUSE,    0.160171,  0.127703,  0.192638, 3,   3.000000,    0.016234, 710443008.000000
RT25_MOUSE,    0.138720,  0.125139,  0.152301, 2,   2.000000,    0.006790, 142613248.000000
RT26_MOUSE,    0.163522,  0.096541,  0.230502, 1,   1.000000,    0.021047, 16578365.000000
RT27_MOUSE,    0.129389,  0.115749,  0.143028, 3,   4.000000,    0.006820, 3544923648.000000
RT28_MOUSE,    0.099856,  0.035165,  0.164547, 1,   1.000000,    0.020328, 80730464.000000
RT29_MOUSE,    0.137894,  0.086203,  0.189585, 2,   2.000000,    0.013386, 298785920.000000
RT30_MOUSE,    0.857543,  0.665066,  1.050020, 1,   1.000000,    0.069325, 135919984.000000
RT31_MOUSE,    0.083467,  0.000000,  1.275575, 1,   1.000000,    0.050236, 70047544.000000
RT34_MOUSE,    0.067445,  0.038831,  0.096060, 1,   1.000000,    0.006650, 735561856.000000
RT35_MOUSE,    0.115248,  0.103277,  0.127219, 3,   4.000000,    0.005684, 303667840.000000
RT36_MOUSE,    0.087044,  0.080801,  0.093288, 6,   8.000000,    0.003122, 6434083328.000000
RT4I1_MOUSE,    0.101600,  0.087037,  0.116163, 4,   7.000000,    0.007282, 1665760000.000000
RTCB_MOUSE,    0.150847,  0.123861,  0.177832, 4,   8.000000,    0.013493, 2824060416.000000
RTN3_MOUSE,    0.229520,  0.218970,  0.240070, 2,   2.000000,    0.005275, 2729877760.000000
RTN4_MOUSE,    0.156232,  0.142953,  0.169511, 4,   4.000000,    0.006639, 1407042560.000000
RTRAF_MOUSE,    0.162555,  0.150627,  0.174483, 5,   7.000000,    0.005964, 1224648704.000000
RU17_MOUSE,    0.066419,  0.045486,  0.087353, 1,   1.000000,    0.008143, 803290176.000000
RU1C_MOUSE,    0.094184,  0.067647,  0.120720, 1,   1.000000,    0.011508, 260459504.000000
RU2A_MOUSE,    0.103820,  0.088189,  0.119452, 2,   2.000000,    0.007816, 696448704.000000
RUFY3_MOUSE,    0.223663,  0.218040,  0.229286, 3,   3.000000,    0.002811, 628243520.000000
RUVB1_MOUSE,    0.042934,  0.025089,  0.060779, 2,   4.000000,    0.007979, 246358832.000000
RUVB2_MOUSE,    0.116923,  0.109601,  0.124245, 3,   4.000000,    0.003661, 2067956224.000000
RUXE_MOUSE,    0.088707,  0.081454,  0.095960, 1,   1.000000,    0.003255, 1031062528.000000
RUXF_MOUSE,    0.099995,  0.071281,  0.128709, 2,   2.000000,    0.010884, 3876217600.000000
RUXG_MOUSE,    0.077776,  0.065892,  0.089660, 3,   3.000000,    0.005942, 433776576.000000
S100G_MOUSE,    0.185798,  0.170869,  0.200727, 9,   9.000000,    0.007464, 83941433344.000000
S10A1_MOUSE,    0.327589,  0.286322,  0.368855, 3,   3.000000,    0.020633, 1902138112.000000
S10A6_MOUSE,    0.111434,  0.025903,  0.196966, 1,   1.000000,    0.030806, 708961856.000000
S10AA_MOUSE,    0.105997,  0.089756,  0.122238, 2,   2.000000,    0.008347, 852106560.000000
S10AB_MOUSE,    0.234685,  0.220610,  0.248759, 4,   6.000000,    0.007037, 8481513472.000000
S10AD_MOUSE,   51.179535, 51.179535, 51.179535, 1,   1.000000,    0.000000, 372157472.000000
S12A1_MOUSE,    0.230484,  0.212298,  0.248671, 10,  13.000000,    0.009093, 7528889344.000000
S12A3_MOUSE,    0.259029,  0.212064,  0.305993, 5,  14.000000,    0.023482, 5670697472.000000
S12A7_MOUSE,   14.584734,  7.391895, 21.777573, 1,   1.000000,  1427382.750000, 64941216.000000
S12A9_MOUSE,    0.043111,  0.000000,  1.506323, 1,   1.000000,    0.025903, 23636412.000000
S13A1_MOUSE,    0.264322,  0.037210,  0.491434, 1,   1.000000,    0.282685, 57570260.000000
S13A3_MOUSE,    0.066339,  0.059269,  0.073409, 2,   4.000000,    0.003535, 2933388800.000000
S15A3_MOUSE,    0.051054,  0.041308,  0.060800, 1,   1.000000,    0.004374, 570955456.000000
S22A1_MOUSE,    0.296882,  0.286619,  0.307145, 6,   7.000000,    0.005131, 3438155776.000000
S22A2_MOUSE,    0.166348,  0.145418,  0.187278, 3,   4.000000,    0.010465, 5792596480.000000
S22A4_MOUSE,    0.130327,  0.078722,  0.181933, 2,   2.000000,    0.020331, 139643472.000000
S22A5_MOUSE,    0.063328,  0.051490,  0.075166, 1,   1.000000,    0.005134, 396031264.000000
S22A6_MOUSE,    0.207860,  0.184667,  0.231053, 5,   6.000000,    0.011596, 12918735872.000000
S22A8_MOUSE,    0.189686,  0.160945,  0.218428, 5,   8.000000,    0.014371, 9395396608.000000
S22AC_MOUSE,    0.123163,  0.113632,  0.132694, 5,  11.000000,    0.004765, 21667026944.000000
S22AI_MOUSE,    0.334296,  0.269284,  0.399308, 4,   4.000000,    0.032506, 4411189760.000000
S23A1_MOUSE,    0.090613,  0.082906,  0.098321, 7,   9.000000,    0.003854, 3928209664.000000
S23IP_MOUSE,    7.159600,  6.330689,  7.988512, 1,   1.000000,  131.469467, 264119168.000000
S2535_MOUSE,    0.047910,  0.017040,  0.078781, 1,   1.000000,    0.012616, 180549520.000000
S2542_MOUSE,    0.114575,  0.101862,  0.127288, 3,   4.000000,    0.005626, 813866112.000000
S2545_MOUSE,    0.051658,  0.027351,  0.075966, 2,   2.000000,    0.005376, 68231568.000000
S2546_MOUSE,    0.118793,  0.097518,  0.140069, 1,   1.000000,    0.007663, 44780820.000000
S2551_MOUSE,    0.212308,  0.182204,  0.242412, 2,   5.000000,    0.008591, 8842372096.000000
S26A1_MOUSE,    0.071906,  0.069438,  0.074373, 3,   3.000000,    0.001234, 374862272.000000
S27A2_MOUSE,    0.268487,  0.250059,  0.286916, 39,  51.000000,    0.009214, 239718907904.000000
S29A1_MOUSE,    0.077066,  0.000000,  0.914890, 1,   1.000000,    0.022900, 197731440.000000
S47A1_MOUSE,    0.193823,  0.186332,  0.201314, 2,   4.000000,    0.003746, 1873803520.000000
S4A4_MOUSE,    0.212883,  0.182745,  0.243021, 13,  23.000000,    0.014895, 28272261120.000000
S61A1_MOUSE,    0.086773,  0.070030,  0.103516, 3,   3.000000,    0.008372, 358928608.000000
S620A_MOUSE,    0.105602,  0.090601,  0.120603, 2,   2.000000,    0.008142, 798918400.000000
S620B_MOUSE,    0.115880,  0.090624,  0.141135, 1,   1.000000,    0.005870, 77599080.000000
S6A18_MOUSE,    0.184498,  0.167157,  0.201838, 5,   6.000000,    0.008670, 1019403264.000000
S6A19_MOUSE,    0.188839,  0.187271,  0.190407, 3,   5.000000,    0.000784, 4280890624.000000
S7A13_MOUSE,    0.223032,  0.222698,  0.223366, 2,   2.000000,    0.000167, 767487616.000000
SAC1_MOUSE,    0.136568,  0.120608,  0.152527, 4,  13.000000,    0.007980, 2558917632.000000
SAE1_MOUSE,    0.078652,  0.076633,  0.080672, 2,   2.000000,    0.001004, 53081204.000000
SAFB1_MOUSE,    0.255260,  0.251776,  0.258743, 3,   3.000000,    0.001742, 1116278144.000000
SAHH2_MOUSE,    0.283164,  0.240436,  0.325892, 8,  11.000000,    0.021364, 4245937408.000000
SAHH3_MOUSE,    0.503450,  0.420927,  0.585972, 2,   2.000000,    0.041261, 590595712.000000
SAHH_MOUSE,    0.130839,  0.119474,  0.142203, 22,  28.000000,    0.005682, 68746944512.000000
SAM50_MOUSE,    0.078410,  0.072046,  0.084775, 8,  13.000000,    0.003182, 27448971264.000000
SAM9L_MOUSE,    0.496034,  0.448799,  0.543270, 3,   4.000000,    0.023618, 227436496.000000
SAP3_MOUSE,    0.751400,  0.669852,  0.832947, 4,   4.000000,    0.040774, 4153224192.000000
SAP_MOUSE,    0.213684,  0.186129,  0.241239, 10,  16.000000,    0.013777, 49991852032.000000
SAR1B_MOUSE,    0.318748,  0.277104,  0.360393, 1,   1.000000,    0.018059, 1044810176.000000
SARDH_MOUSE,    0.077823,  0.072683,  0.082964, 41,  53.000000,    0.002570, 107038826496.000000
SARNP_MOUSE,    0.189225,  0.167285,  0.211166, 3,   3.000000,    0.010970, 577416000.000000
SART3_MOUSE,    7.453850,  7.263387,  7.644312, 2,   2.000000,    0.066528, 184420560.000000
SAT2_MOUSE,    0.163341,  0.120754,  0.205928, 2,   2.000000,    0.021293, 881165760.000000
SATT_MOUSE,    0.000001,  0.000000,  3.602012, 1,   1.000000,    0.000125, 76829704.000000
SBDS_MOUSE,    0.041464,  0.024330,  0.058599, 1,   1.000000,    0.003982, 26211104.000000
SBP1_MOUSE,    0.159404,  0.146767,  0.172040, 48,  53.000000,    0.006313, 266535911424.000000
SBP2_MOUSE,    0.164254,  0.145174,  0.183334, 2,   2.000000,    0.009540, 419105568.000000
SC11A_MOUSE,    0.138545,  0.122803,  0.154287, 1,   1.000000,    0.007065, 372373440.000000
SC22B_MOUSE,    0.271721,  0.227408,  0.316034, 4,   6.000000,    0.022156, 480794592.000000
SC23A_MOUSE,    0.232881,  0.171035,  0.294727, 4,   4.000000,    0.022280, 372794208.000000
SC23B_MOUSE,    0.248026,  0.217764,  0.278289, 6,   8.000000,    0.015066, 1068249280.000000
SC31A_MOUSE,    0.151235,  0.126524,  0.175947, 8,  19.000000,    0.012356, 4063005440.000000
SC5A1_MOUSE,    0.159508,  0.092151,  0.226865, 2,   2.000000,    0.016171, 425207488.000000
SC5A2_MOUSE,    0.079272,  0.073124,  0.085420, 9,  13.000000,    0.003134, 23993894912.000000
SC5A3_MOUSE,    0.043643,  0.038568,  0.048717, 2,   2.000000,    0.002392, 309205472.000000
SC5A8_MOUSE,    0.209487,  0.186413,  0.232561, 5,   8.000000,    0.011537, 6204021760.000000
SC5AA_MOUSE,    0.056967,  0.053634,  0.060300, 6,   8.000000,    0.001666, 3745821184.000000
SC5AB_MOUSE,    0.160880,  0.121874,  0.199886, 2,   2.000000,    0.008630, 29151042.000000
SC5AC_MOUSE,    0.344352,  0.310307,  0.378397, 4,   5.000000,    0.017022, 1221510016.000000
SC61B_MOUSE,    0.156863,  0.133691,  0.180036, 3,   3.000000,    0.011586, 1506821760.000000
SCAM1_MOUSE,    0.273297,  0.250855,  0.295739, 2,   4.000000,    0.011221, 3618794752.000000
SCAM2_MOUSE,    0.154435,  0.132406,  0.176464, 3,   3.000000,    0.011014, 1554179584.000000
SCAM3_MOUSE,    0.163821,  0.119362,  0.208280, 3,   3.000000,    0.021199, 125947584.000000
SCAM5_MOUSE,    0.210851,  0.202192,  0.219510, 1,   1.000000,    0.002721, 65467456.000000
SCFD1_MOUSE,    0.290263,  0.256901,  0.323625, 2,   4.000000,    0.012164, 294985184.000000
SCLY_MOUSE,    0.277778,  0.217850,  0.337706, 4,   4.000000,    0.029964, 1336752128.000000
SCOT1_MOUSE,    0.124100,  0.116061,  0.132138, 30,  35.000000,    0.004019, 107661926400.000000
SCP2_MOUSE,    0.206186,  0.196831,  0.215542, 12,  16.000000,    0.004678, 83104145408.000000
SCPDL_MOUSE,    0.054714,  0.018585,  0.090843, 1,   1.000000,    0.013013, 33398540.000000
SCRN2_MOUSE,    0.102326,  0.092701,  0.111951, 9,  15.000000,    0.004813, 7509267968.000000
SCRN3_MOUSE,    0.224391,  0.180449,  0.268334, 2,   2.000000,    0.016058, 146886928.000000
SCYL2_MOUSE,    0.293171,  0.236419,  0.349923, 2,   2.000000,    0.011692, 94998304.000000
SDCB1_MOUSE,    0.023997,  0.018468,  0.029526, 1,   1.000000,    0.002259, 273679424.000000
SDF2L_MOUSE,    1.082026,  0.672144,  1.491908, 1,   1.000000,    0.128795, 15343178.000000
SDF2_MOUSE,    0.469200,  0.000000,  1.647486, 1,   1.000000,    0.828490, 198565344.000000
SDHA_MOUSE,    0.112594,  0.105145,  0.120043, 47,  59.000000,    0.003724, 174036467712.000000
SDHB_MOUSE,    0.104529,  0.095340,  0.113719, 14,  23.000000,    0.004585, 76890275840.000000
SDHF1_MOUSE,    0.031197,  0.000000,  9.615879, 1,   1.000000,    0.084923, 14693388.000000
SEC13_MOUSE,    0.058556,  0.040745,  0.076368, 3,   3.000000,    0.008906, 1861266176.000000
SEC62_MOUSE,    0.875781,  0.756490,  0.995073, 3,   3.000000,    0.033732, 388646656.000000
SELB_MOUSE,    0.487484,  0.422892,  0.552076, 2,   2.000000,    0.036107, 129869368.000000
SELM_MOUSE,    0.247357,  0.161605,  0.333109, 1,   1.000000,    0.019930, 12857057.000000
SEM6B_MOUSE,    0.169657,  0.000000,  1.225502, 1,   1.000000,    0.128152, 73050693632.000000
SEP11_MOUSE,    0.115553,  0.099216,  0.131890, 4,   7.000000,    0.006774, 1806777344.000000
SEP15_MOUSE,    0.806209,  0.501496,  1.110922, 1,   1.000000,    0.095748, 28057948.000000
SEPT2_MOUSE,    0.079243,  0.067384,  0.091102, 4,   8.000000,    0.005930, 3375194624.000000
SEPT4_MOUSE,    0.016911,  0.000000,  0.802946, 1,   1.000000,    0.012982, 101041424.000000
SEPT6_MOUSE,    1.259812,  1.243127,  1.276496, 2,   2.000000,    0.061564, 206253296.000000
SEPT7_MOUSE,    0.056467,  0.049130,  0.063803, 6,  10.000000,    0.003668, 5024962048.000000
SEPT8_MOUSE,    0.348008,  0.310989,  0.385026, 2,   2.000000,    0.017851, 385793600.000000
SEPT9_MOUSE,    0.202161,  0.171572,  0.232749, 3,   4.000000,    0.015294, 946428992.000000
SERHL_MOUSE,    0.026023,  0.022410,  0.029636, 1,   5.000000,    0.001597, 945240256.000000
SERPH_MOUSE,    0.504196,  0.408554,  0.599839, 4,   6.000000,    0.047821, 3220577792.000000
SETD3_MOUSE,    0.483175,  0.451478,  0.514871, 1,   1.000000,    0.011416, 59269384.000000
SET_MOUSE,    0.206058,  0.189446,  0.222670, 4,   5.000000,    0.008306, 2846221056.000000
SF01_MOUSE,    0.531793,  0.520040,  0.543546, 3,   3.000000,    0.005877, 323601152.000000
SF3A1_MOUSE,    0.209496,  0.192225,  0.226768, 1,   1.000000,    0.006221, 123306544.000000
SF3A3_MOUSE,    0.215159,  0.196574,  0.233744, 2,   2.000000,    0.009714, 54267580.000000
SF3B1_MOUSE,    0.977360,  0.947274,  1.007445, 2,   2.000000,    0.015043, 420461280.000000
SF3B3_MOUSE,    0.080808,  0.071771,  0.089845, 6,  12.000000,    0.004518, 1923573504.000000
