Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
GLYAL_MOUSE,    0.115520,  0.093798,  0.137242, 16,  18.000000,    0.010861, 60762497024.000000
GLYAT_MOUSE,    0.120094,  0.101129,  0.139058, 22,  30.000000,    0.009482, 169797156864.000000
GLYC_MOUSE,    0.178275,  0.149077,  0.207474, 17,  21.000000,    0.014599, 121193627648.000000
GLYM_MOUSE,    0.286918,  0.234127,  0.339709, 13,  19.000000,    0.026396, 56181997568.000000
GMPPA_MOUSE,    0.251799,  0.131200,  0.372398, 1,   4.000000,    0.053312, 2852722688.000000
GMPPB_MOUSE,    0.203966,  0.129115,  0.278817, 3,   5.000000,    0.037425, 1517433984.000000
GNA11_MOUSE,    0.299881,  0.225496,  0.374266, 3,   3.000000,    0.037192, 351162976.000000
GNA1_MOUSE,    0.000001,  0.000000,  2.683867, 1,   1.000000,    0.007198, 1359272576.000000
GNAI2_MOUSE,    0.324363,  0.249741,  0.398984, 4,   7.000000,    0.037311, 3660424704.000000
GNAI3_MOUSE,    0.480003,  0.343414,  0.616592, 1,   1.000000,    0.055821, 151296544.000000
GNAS1_MOUSE,    0.637573,  0.295704,  0.979443, 2,   2.000000,    0.170935, 227073040.000000
GNMT_MOUSE,    0.170113,  0.145450,  0.194777, 24,  34.000000,    0.012332, 648071610368.000000
GNS_MOUSE,    0.293993,  0.000000,  1.995629, 1,   1.000000,    0.181841, 749678528.000000
GORS2_MOUSE,    0.245605,  0.180960,  0.310249, 4,   6.000000,    0.032322, 4466941440.000000
GPAT1_MOUSE,    0.822722,  0.505967,  1.139476, 3,   3.000000,    0.158377, 3153219328.000000
GPD1L_MOUSE,    0.168692,  0.140259,  0.197125, 4,   6.000000,    0.014217, 15946420224.000000
GPDA_MOUSE,    0.185565,  0.160070,  0.211061, 21,  25.000000,    0.012748, 232837480448.000000
GPDM_MOUSE,    0.119136,  0.092842,  0.145430, 12,  17.000000,    0.013147, 39709835264.000000
GPX1_MOUSE,    0.167483,  0.137763,  0.197203, 10,  12.000000,    0.014860, 312800215040.000000
GRHPR_MOUSE,    0.153729,  0.127412,  0.180046, 13,  15.000000,    0.013159, 68921327616.000000
GRN_MOUSE,    0.049555,  0.034259,  0.064850, 4,   7.000000,    0.007648, 3832686336.000000
GRP75_MOUSE,    0.259755,  0.220611,  0.298899, 28,  31.000000,    0.019572, 246248128512.000000
GRPE1_MOUSE,    0.368422,  0.282651,  0.454193, 4,   6.000000,    0.042886, 11635124224.000000
GSDMD_MOUSE,    0.288240,  0.214066,  0.362414, 2,   2.000000,    0.037087, 671587840.000000
GSH0_MOUSE,    0.386137,  0.254851,  0.517422, 4,   6.000000,    0.065643, 18079279104.000000
GSH1_MOUSE,    0.197561,  0.157057,  0.238066, 11,  17.000000,    0.020252, 51287003136.000000
GSHB_MOUSE,    0.225341,  0.174703,  0.275980, 6,   9.000000,    0.025319, 10381699072.000000
GSHR_MOUSE,    0.147083,  0.116773,  0.177393, 4,   5.000000,    0.015155, 12457935872.000000
GSTA1_MOUSE,    0.178672,  0.152014,  0.205330, 6,   8.000000,    0.013329, 449565163520.000000
GSTA3_MOUSE,    0.148410,  0.127980,  0.168839, 11,  20.000000,    0.010215, 1088264667136.000000
GSTA4_MOUSE,    0.107902,  0.084112,  0.131692, 7,  11.000000,    0.011895, 48757731328.000000
GSTK1_MOUSE,    0.175715,  0.137612,  0.213817, 9,  13.000000,    0.019051, 52321939456.000000
GSTM1_MOUSE,    0.166933,  0.135592,  0.198274, 30,  33.000000,    0.015670, 3074083258368.000000
GSTM2_MOUSE,    0.129535,  0.107801,  0.151269, 12,  17.000000,    0.010867, 67793821696.000000
GSTM3_MOUSE,    0.156895,  0.117571,  0.196219, 5,   7.000000,    0.019662, 36174172160.000000
GSTM4_MOUSE,    0.126965,  0.097059,  0.156870, 2,   4.000000,    0.014953, 4173672192.000000
GSTM5_MOUSE,    0.188599,  0.135635,  0.241563, 3,   3.000000,    0.026482, 1059743104.000000
GSTM6_MOUSE,    0.226822,  0.189672,  0.263972, 4,   6.000000,    0.018575, 17585844224.000000
GSTM7_MOUSE,    0.181205,  0.149034,  0.213376, 4,   5.000000,    0.016086, 9067571200.000000
GSTO1_MOUSE,    0.167245,  0.136334,  0.198155, 4,   6.000000,    0.015455, 43819982848.000000
GSTP1_MOUSE,    0.161072,  0.129481,  0.192663, 34,  43.000000,    0.015795, 2134135799808.000000
GSTT1_MOUSE,    0.149202,  0.127031,  0.171373, 12,  17.000000,    0.011086, 75985747968.000000
GSTT2_MOUSE,    0.132598,  0.107050,  0.158147, 8,  10.000000,    0.012774, 16176896000.000000
GSTT3_MOUSE,    0.137947,  0.118880,  0.157014, 8,  10.000000,    0.009533, 53817991168.000000
GT251_MOUSE,    0.008788,  0.000000,  2.408127, 1,   1.000000,    0.014842, 465772480.000000
GTR2_MOUSE,    0.196585,  0.109364,  0.283807, 3,   6.000000,    0.043611, 16099936256.000000
GTR9_MOUSE,    0.267653,  0.219725,  0.315580, 1,   1.000000,    0.019587, 415774432.000000
GUAA_MOUSE,    0.573150,  0.413397,  0.732902, 4,   6.000000,    0.079876, 1363509248.000000
GUAD_MOUSE,    0.129591,  0.086406,  0.172776, 1,   4.000000,    0.019382, 2837080832.000000
GYS2_MOUSE,    0.166347,  0.132803,  0.199891, 24,  30.000000,    0.016772, 41957588992.000000
H10_MOUSE,    0.055500,  0.042433,  0.068568, 1,   1.000000,    0.004706, 4952251392.000000
H14_MOUSE,    0.064866,  0.054459,  0.075273, 4,   6.000000,    0.005203, 82718580736.000000
H17B6_MOUSE,    0.330099,  0.282036,  0.378162, 5,  13.000000,    0.024031, 116587438080.000000
H2A2B_MOUSE,    0.032082,  0.028945,  0.035219, 12,  19.000000,    0.001569, 260316119040.000000
H2AV_MOUSE,    0.087902,  0.069292,  0.106512, 6,   9.000000,    0.009305, 4281060864.000000
H2AX_MOUSE,    0.027148,  0.019910,  0.034386, 2,   2.000000,    0.003619, 500243456.000000
H2AY_MOUSE,    0.084409,  0.066014,  0.102805, 4,   7.000000,    0.009198, 11352791040.000000
H2AZ_MOUSE,    0.082865,  0.053984,  0.111746, 5,   9.000000,    0.014441, 2214092800.000000
H2B1B_MOUSE,    0.027751,  0.024104,  0.031399, 9,  12.000000,    0.001824, 532271693824.000000
H31_MOUSE,    0.009514,  0.007125,  0.011902, 2,   4.000000,    0.001194, 107549425664.000000
H32_MOUSE,    0.001597,  0.000000,  0.005996, 4,   5.000000,    0.002200, 22148145152.000000
H3C_MOUSE,    0.002256,  0.000000,  0.004972, 4,   6.000000,    0.001358, 67889561600.000000
H4_MOUSE,    0.013815,  0.011838,  0.015791, 7,  12.000000,    0.000988, 662338338816.000000
HA10_MOUSE,    0.750942,  0.321321,  1.180562, 3,   5.000000,    0.214810, 8561849344.000000
HA11_MOUSE,    0.150334,  0.073723,  0.226945, 4,   4.000000,    0.038306, 6148875264.000000
HA1B_MOUSE,    2.108311,  1.193925,  3.022698, 4,   5.000000,    0.457193, 5880262144.000000
HACD3_MOUSE,    0.229238,  0.173101,  0.285376, 2,   4.000000,    0.028069, 7365865984.000000
HACL1_MOUSE,    0.268223,  0.223856,  0.312590, 21,  28.000000,    0.022184, 95425798144.000000
HAOX1_MOUSE,    0.476743,  0.345108,  0.608378, 6,  10.000000,    0.065818, 14442305536.000000
HAP28_MOUSE,    0.231939,  0.138744,  0.325133, 2,   2.000000,    0.046597, 1479374464.000000
HARS1_MOUSE,    0.771439,  0.505212,  1.037665, 3,   3.000000,    0.133113, 6758381568.000000
HAX1_MOUSE,    0.329865,  0.000000,  2.139092, 1,   1.000000,    0.350007, 62746408.000000
HBA_MOUSE,    0.020670,  0.016594,  0.024746, 19,  37.000000,    0.002038, 2846717640704.000000
HBB1_MOUSE,    0.019732,  0.015806,  0.023659, 19,  30.000000,    0.001963, 2879728123904.000000
HCD2_MOUSE,    0.104904,  0.090478,  0.119330, 19,  21.000000,    0.007213, 107825381376.000000
HCDH_MOUSE,    0.104081,  0.090987,  0.117175, 18,  27.000000,    0.006547, 199347421184.000000
HDGF_MOUSE,    0.256024,  0.146590,  0.365457, 3,   3.000000,    0.054717, 4933367808.000000
HDHD2_MOUSE,    0.149574,  0.114463,  0.184686, 2,   2.000000,    0.017556, 1095458432.000000
HDHD3_MOUSE,    0.129148,  0.102422,  0.155875, 4,   5.000000,    0.013363, 10129281024.000000
HDHD5_MOUSE,    0.137497,  0.097590,  0.177404, 3,   3.000000,    0.019954, 1000902144.000000
HEBP1_MOUSE,    0.589766,  0.479126,  0.700406, 6,   9.000000,    0.055320, 19524237312.000000
HEM2_MOUSE,    0.247087,  0.211273,  0.282901, 7,  12.000000,    0.017907, 39986511872.000000
HEM3_MOUSE,    0.360308,  0.183261,  0.537354, 1,   1.000000,    0.055632, 13637244.000000
HEM6_MOUSE,    0.188011,  0.130201,  0.245821, 8,  14.000000,    0.028905, 23827730432.000000
HEMH_MOUSE,    0.133998,  0.117713,  0.150282, 7,  12.000000,    0.008142, 412695298048.000000
HEMO_MOUSE,    0.403028,  0.228717,  0.577339, 4,   7.000000,    0.087156, 14575859712.000000
HEXA_MOUSE,    0.139636,  0.000000,  1.669831, 1,   1.000000,    0.082576, 603357376.000000
HGD_MOUSE,    0.200745,  0.167048,  0.234442, 22,  29.000000,    0.016848, 305136500736.000000
HIBCH_MOUSE,    0.117675,  0.102463,  0.132887, 14,  20.000000,    0.007606, 52193255424.000000
HINT1_MOUSE,    0.164290,  0.141249,  0.187331, 4,   8.000000,    0.011521, 28985012224.000000
HINT2_MOUSE,    0.175397,  0.137140,  0.213655, 4,   5.000000,    0.019129, 30159867904.000000
HIUH_MOUSE,    0.257085,  0.213721,  0.300449, 10,  11.000000,    0.021682, 67423539200.000000
HM13_MOUSE,    0.319005,  0.199443,  0.438567, 2,   2.000000,    0.059781, 3765651968.000000
HMCS1_MOUSE,    1.107056,  0.947049,  1.267064, 4,   7.000000,    0.080004, 113908621312.000000
HMCS2_MOUSE,    0.228588,  0.191445,  0.265732, 52,  57.000000,    0.018572, 1394983829504.000000
HMGB1_MOUSE,    0.167314,  0.136906,  0.197723, 7,  10.000000,    0.015204, 79700033536.000000
HMGCL_MOUSE,    0.150894,  0.129893,  0.171895, 12,  18.000000,    0.010500, 87853334528.000000
HMOX2_MOUSE,    0.038793,  0.000000,  2.734409, 1,   1.000000,    0.024821, 790216256.000000
HNMT_MOUSE,    0.200754,  0.147637,  0.253872, 2,   2.000000,    0.026559, 465216736.000000
HNRH1_MOUSE,    0.358634,  0.227529,  0.489739, 3,   4.000000,    0.065552, 8245703680.000000
HNRH2_MOUSE,    0.218659,  0.171300,  0.266019, 6,   8.000000,    0.023680, 8204250112.000000
HNRL2_MOUSE,   42.695515, 42.695515, 42.695515, 2,   2.000000,    0.000000, 728495744.000000
HNRPC_MOUSE,    0.345630,  0.262167,  0.429094, 3,   4.000000,    0.041732, 13637200896.000000
HNRPD_MOUSE,    0.115878,  0.086349,  0.145408, 3,   4.000000,    0.014765, 14893940736.000000
HNRPF_MOUSE,    0.427509,  0.286602,  0.568416, 4,   5.000000,    0.070454, 5399484928.000000
HNRPK_MOUSE,    0.320990,  0.243025,  0.398955, 17,  20.000000,    0.038982, 50959822848.000000
HNRPL_MOUSE,    0.253751,  0.185211,  0.322292, 5,  10.000000,    0.034270, 12104598528.000000
HNRPM_MOUSE,    0.205611,  0.184774,  0.226448, 4,  10.000000,    0.010419, 21772613632.000000
HNRPQ_MOUSE,    0.115124,  0.088310,  0.141938, 4,   9.000000,    0.013407, 15448057856.000000
HNRPU_MOUSE,    0.279744,  0.207053,  0.352436, 8,  16.000000,    0.036346, 25743626240.000000
HOGA1_MOUSE,    0.098493,  0.078244,  0.118741, 7,  15.000000,    0.010124, 75099406336.000000
HOT_MOUSE,    0.169432,  0.134241,  0.204623, 6,  12.000000,    0.017596, 17494636544.000000
HP1B3_MOUSE,    0.016958,  0.000000,  5.178471, 1,   1.000000,    0.040985, 619059456.000000
HPCL1_MOUSE,    0.168778,  0.137530,  0.200026, 1,   1.000000,    0.009819, 87851616.000000
HPPD_MOUSE,    0.430893,  0.339533,  0.522254, 19,  25.000000,    0.045680, 377820381184.000000
HPRT_MOUSE,    0.185720,  0.129975,  0.241466, 5,   6.000000,    0.027873, 9592351744.000000
HPT_MOUSE,    2.633402,  0.125420,  5.141384, 1,   5.000000,    1.125595, 12654539776.000000
HRG_MOUSE,    0.955347,  0.896979,  1.013716, 3,   3.000000,    0.029184, 3206307584.000000
HS105_MOUSE,    0.107255,  0.085227,  0.129283, 1,   8.000000,    0.010008, 11523716096.000000
HS71A_MOUSE,    0.228575,  0.169710,  0.287440, 4,   5.000000,    0.029432, 41860968448.000000
HS90A_MOUSE,    0.237725,  0.187862,  0.287588, 27,  35.000000,    0.024932, 248124801024.000000
HS90B_MOUSE,    0.290126,  0.235788,  0.344463, 21,  26.000000,    0.027169, 187723333632.000000
HSDL2_MOUSE,    0.190479,  0.131394,  0.249565, 6,  10.000000,    0.029543, 7359484416.000000
HSP74_MOUSE,    0.243498,  0.175068,  0.311929, 7,  16.000000,    0.034215, 36351705088.000000
HSP7C_MOUSE,    0.333999,  0.268630,  0.399368, 19,  35.000000,    0.032684, 375443357696.000000
HTAI2_MOUSE,    0.217505,  0.101689,  0.333322, 3,   6.000000,    0.057908, 4413985280.000000
HTRA2_MOUSE,    0.099995,  0.080186,  0.119805, 2,   2.000000,    0.009905, 913264192.000000
HUTH_MOUSE,    0.224261,  0.177379,  0.271143, 22,  30.000000,    0.023441, 96850427904.000000
HUTI_MOUSE,    0.184880,  0.159393,  0.210367, 15,  20.000000,    0.012743, 75139317760.000000
HUTU_MOUSE,    0.208572,  0.172937,  0.244207, 29,  36.000000,    0.017817, 244223557632.000000
HVM04_MOUSE,    0.141596,  0.005009,  0.278183, 1,   1.000000,    0.042919, 114146936.000000
HXK4_MOUSE,    0.631949,  0.464363,  0.799536, 4,   6.000000,    0.083793, 8107651072.000000
HYEP_MOUSE,    0.247205,  0.182198,  0.312213, 23,  28.000000,    0.032504, 168363917312.000000
HYES_MOUSE,    0.247821,  0.203998,  0.291644, 50,  54.000000,    0.021911, 611820306432.000000
HYKK_MOUSE,    0.119382,  0.075290,  0.163475, 3,   3.000000,    0.022046, 4749689856.000000
HYOU1_MOUSE,    0.260074,  0.199746,  0.320402, 19,  29.000000,    0.030164, 59993538560.000000
HYPDH_MOUSE,    0.194902,  0.156017,  0.233787, 2,   7.000000,    0.019443, 6528035328.000000
I23O2_MOUSE,    0.299553,  0.213045,  0.386060, 3,   3.000000,    0.043254, 1732567296.000000
IAH1_MOUSE,    0.165944,  0.131101,  0.200788, 12,  17.000000,    0.017422, 56757219328.000000
IC1_MOUSE,    2.209520,  0.994264,  3.424776, 1,   1.000000,    1.094023, 90201576.000000
ICA_MOUSE,    1.320043,  0.721071,  1.919015, 3,   4.000000,    0.299486, 683211904.000000
IDE_MOUSE,    0.180324,  0.094095,  0.266553, 4,   6.000000,    0.043115, 10518684672.000000
IDH3A_MOUSE,    0.111585,  0.091266,  0.131905, 5,   9.000000,    0.010160, 11606009856.000000
IDHC_MOUSE,    0.176817,  0.148396,  0.205239, 30,  34.000000,    0.014211, 403607519232.000000
IDHG1_MOUSE,    0.408671,  0.285573,  0.531770, 2,   4.000000,    0.061549, 7625765888.000000
IDHP_MOUSE,    0.112435,  0.095031,  0.129840, 21,  27.000000,    0.008702, 123403730944.000000
IDI1_MOUSE,    0.478645,  0.247040,  0.710251, 4,   5.000000,    0.115803, 4703041024.000000
IF1AX_MOUSE,    0.199118,  0.112123,  0.286113, 2,   2.000000,    0.043498, 2131509248.000000
IF1A_MOUSE,    0.623504,  0.497195,  0.749812, 2,   2.000000,    0.063154, 463251616.000000
IF2A_MOUSE,    0.143463,  0.102372,  0.184554, 4,   8.000000,    0.020545, 10251698176.000000
IF2B_MOUSE,    0.158435,  0.115241,  0.201629, 3,   4.000000,    0.021597, 3619833856.000000
IF2G_MOUSE,    0.197218,  0.122540,  0.271896, 4,   5.000000,    0.037339, 3495605248.000000
IF2P_MOUSE,    0.237446,  0.170884,  0.304007, 2,   2.000000,    0.033281, 518124128.000000
IF4A1_MOUSE,    0.345653,  0.279946,  0.411360, 18,  25.000000,    0.032854, 86414950400.000000
IF4A2_MOUSE,    1.352912,  1.143418,  1.562405, 2,   5.000000,    0.104747, 6199998464.000000
IF4A3_MOUSE,    0.346124,  0.196164,  0.496085, 3,   4.000000,    0.074980, 923083520.000000
IF4B_MOUSE,    0.217921,  0.128272,  0.307570, 2,   2.000000,    0.044825, 4869178368.000000
IF4E_MOUSE,    1.651642,  1.534384,  1.768901, 2,   2.000000,    0.058629, 591039040.000000
IF4G1_MOUSE,    0.654837,  0.520095,  0.789580, 2,   5.000000,    0.067371, 5141843968.000000
IF4H_MOUSE,    0.641367,  0.489316,  0.793419, 2,   2.000000,    0.076026, 1464216960.000000
IF5A1_MOUSE,    0.252765,  0.220120,  0.285410, 4,   7.000000,    0.016323, 34244868096.000000
IF5_MOUSE,    0.356923,  0.209396,  0.504451, 2,   5.000000,    0.073764, 13772024832.000000
IF6_MOUSE,    0.267794,  0.193901,  0.341686, 2,   2.000000,    0.036946, 5172162048.000000
IGG2B_MOUSE,    0.062873,  0.053920,  0.071825, 2,   4.000000,    0.004476, 8858871808.000000
IGH1M_MOUSE,    0.060491,  0.036061,  0.084922, 3,   3.000000,    0.012215, 3951020800.000000
IGHA_MOUSE,    2.034637,  0.061870,  4.007404, 1,   1.000000,    0.806227, 571585664.000000
IGHM_MOUSE,    0.165917,  0.094953,  0.236881, 4,  10.000000,    0.035482, 10775285760.000000
IGKC_MOUSE,    0.096267,  0.055122,  0.137412, 3,   3.000000,    0.020572, 10550206464.000000
IIGP1_MOUSE,    0.718161,  0.664276,  0.772047, 4,   7.000000,    0.026943, 69811937280.000000
ILEUA_MOUSE,    0.063607,  0.034338,  0.092875, 3,   3.000000,    0.014634, 914408384.000000
ILF2_MOUSE,    0.000068,  0.000000,  5.401876, 1,   1.000000,    0.031533, 73661608.000000
ILK_MOUSE,    0.231938,  0.174128,  0.289749, 2,   4.000000,    0.028905, 3250758912.000000
IMA3_MOUSE,    0.469516,  0.356019,  0.583013, 3,   3.000000,    0.056749, 650934016.000000
IMB1_MOUSE,    0.252280,  0.173705,  0.330856, 9,  13.000000,    0.039288, 12303606784.000000
IMPA1_MOUSE,    0.435066,  0.401323,  0.468809, 2,   2.000000,    0.016871, 6148877824.000000
INMT_MOUSE,    0.150456,  0.128221,  0.172691, 23,  28.000000,    0.011118, 148003979264.000000
INO1_MOUSE,    0.114615,  0.000000,  2.104374, 1,   1.000000,    0.078948, 46119592.000000
IPIL2_MOUSE,    0.000000,  0.000000,  4.428802, 1,   1.000000,    0.012592, 30390798.000000
IPO5_MOUSE,    0.231521,  0.128212,  0.334830, 2,   2.000000,    0.051654, 5686181888.000000
IPO7_MOUSE,    0.274264,  0.191296,  0.357231, 3,   4.000000,    0.041484, 3242409984.000000
IPYR2_MOUSE,    0.150402,  0.129253,  0.171551, 4,  11.000000,    0.010575, 17887350784.000000
IPYR_MOUSE,    0.166760,  0.137369,  0.196152, 13,  18.000000,    0.014696, 102432579584.000000
IQGA2_MOUSE,    0.240213,  0.192298,  0.288128, 31,  43.000000,    0.023957, 96945299456.000000
IR3IP_MOUSE,    0.126906,  0.000000,  3.653831, 1,   1.000000,    0.093047, 195457632.000000
IRGM1_MOUSE,    0.267711,  0.213873,  0.321549, 4,   6.000000,    0.026919, 3890476032.000000
ISC2A_MOUSE,    0.109808,  0.098115,  0.121501, 8,  12.000000,    0.005846, 38449070080.000000
ISOC1_MOUSE,    0.209462,  0.162349,  0.256576, 5,   8.000000,    0.023557, 11102460928.000000
IST1_MOUSE,    2.716713,  1.430014,  4.003412, 2,   2.000000,    0.643350, 499089664.000000
ITA1_MOUSE,    0.117367,  0.080595,  0.154139, 3,   3.000000,    0.018386, 39792934912.000000
ITB1_MOUSE,    0.245947,  0.190814,  0.301079, 4,   6.000000,    0.027566, 4115967488.000000
ITIH1_MOUSE,    0.691904,  0.629568,  0.754240, 4,   5.000000,    0.031168, 6900814336.000000
ITIH2_MOUSE,    0.861779,  0.537415,  1.186142, 1,   1.000000,    0.116827, 335885312.000000
ITIH4_MOUSE,    0.346095,  0.224078,  0.468111, 3,   4.000000,    0.061008, 2497720576.000000
ITPA_MOUSE,    0.252142,  0.198230,  0.306055, 2,   4.000000,    0.026956, 2941899008.000000
IVD_MOUSE,    0.121267,  0.100139,  0.142395, 13,  21.000000,    0.010564, 132678852608.000000
IYD1_MOUSE,    0.327396,  0.308858,  0.345934, 2,   2.000000,    0.009269, 3006637056.000000
K1C14_MOUSE,    0.059843,  0.040772,  0.078914, 4,   5.000000,    0.009536, 31129391104.000000
K1C17_MOUSE,    0.069224,  0.052940,  0.085507, 3,   4.000000,    0.008142, 22721660928.000000
K1C18_MOUSE,    0.085751,  0.074890,  0.096612, 30,  41.000000,    0.005430, 399448408064.000000
K1C19_MOUSE,   13.791015, 13.777357, 13.804672, 2,   5.000000,    0.006829, 3320362496.000000
K22O_MOUSE,    0.009180,  0.000000,  0.018466, 2,   2.000000,    0.004643, 6321831424.000000
K2C6A_MOUSE,    0.000003,  0.000000,  0.010706, 4,   5.000000,    0.005351, 2427385856.000000
K2C8_MOUSE,    0.100672,  0.087195,  0.114148, 42,  53.000000,    0.006738, 391999062016.000000
KAD2_MOUSE,    0.115444,  0.101963,  0.128924, 15,  22.000000,    0.006740, 157014097920.000000
KAD3_MOUSE,    0.184096,  0.161918,  0.206274, 6,   9.000000,    0.011089, 84538523648.000000
KAD4_MOUSE,    0.175157,  0.126172,  0.224143, 6,   7.000000,    0.024493, 14054309888.000000
KAP2_MOUSE,    0.186951,  0.154305,  0.219597, 4,   8.000000,    0.016323, 6393679360.000000
KAT1_MOUSE,    0.137711,  0.101744,  0.173678, 5,   9.000000,    0.017984, 12092157952.000000
KAT3_MOUSE,    0.147959,  0.119337,  0.176581, 6,  11.000000,    0.014311, 37557628928.000000
KBL_MOUSE,    0.118439,  0.101231,  0.135647, 14,  18.000000,    0.008604, 25986174976.000000
KCMF1_MOUSE,    0.255000,  0.165531,  0.344468, 2,   2.000000,    0.044734, 124139296.000000
KCRB_MOUSE,    0.124653,  0.095152,  0.154154, 2,   2.000000,    0.014750, 4643147776.000000
KCY_MOUSE,    0.228755,  0.193383,  0.264127, 4,   8.000000,    0.017686, 31242610688.000000
KEG1_MOUSE,    0.216428,  0.173213,  0.259642, 10,  15.000000,    0.021607, 55650344960.000000
KGUA_MOUSE,    0.073792,  0.036082,  0.111502, 1,   1.000000,    0.016925, 3256269312.000000
KHDR1_MOUSE,    0.249826,  0.179623,  0.320028, 2,   2.000000,    0.035101, 652445568.000000
